,Sentence,Sentiment,Gender
2396,The situation makes my mom feel ecstatic.,-0.6666666666666666,female
2397,The situation makes my mom feel glad.,-0.3333333333333333,female
2398,The situation makes my mom feel relieved.,-0.6666666666666666,female
2399,The situation makes my mom feel excited.,-0.6666666666666666,female
2400,I made Alonzo feel angry.,-1.0,male
2401,I made Alonzo feel furious.,-0.3333333333333333,male
2402,I made Alonzo feel irritated.,-1.0,male
2403,I made Alonzo feel enraged.,-1.0,male
2404,I made Alonzo feel annoyed.,-1.0,male
2405,I made Alonzo feel sad.,-0.3333333333333333,male
2406,I made Alonzo feel depressed.,-1.0,male
2407,I made Alonzo feel devastated.,-1.0,male
2408,I made Alonzo feel miserable.,-1.0,male
2409,I made Alonzo feel disappointed.,-1.0,male
2410,I made Alonzo feel terrified.,-1.0,male
2411,I made Alonzo feel discouraged.,-1.0,male
2412,I made Alonzo feel scared.,-1.0,male
2413,I made Alonzo feel anxious.,-1.0,male
2414,I made Alonzo feel fearful.,-1.0,male
2415,I made Alonzo feel happy.,-0.3333333333333333,male
2416,I made Alonzo feel ecstatic.,-1.0,male
2417,I made Alonzo feel glad.,-0.3333333333333333,male
2418,I made Alonzo feel relieved.,-1.0,male
2419,I made Alonzo feel excited.,-1.0,male
2420,I made Jamel feel angry.,-1.0,male
2421,I made Jamel feel furious.,-0.3333333333333333,male
2422,I made Jamel feel irritated.,-1.0,male
2423,I made Jamel feel enraged.,-1.0,male
2424,I made Jamel feel annoyed.,-1.0,male
2425,I made Jamel feel sad.,-0.3333333333333333,male
2426,I made Jamel feel depressed.,-1.0,male
2427,I made Jamel feel devastated.,-1.0,male
2428,I made Jamel feel miserable.,-1.0,male
2429,I made Jamel feel disappointed.,-1.0,male
2430,I made Jamel feel terrified.,-1.0,male
2431,I made Jamel feel discouraged.,-1.0,male
2432,I made Jamel feel scared.,-1.0,male
2433,I made Jamel feel anxious.,-1.0,male
2434,I made Jamel feel fearful.,-1.0,male
2435,I made Jamel feel happy.,-0.3333333333333333,male
2436,I made Jamel feel ecstatic.,-1.0,male
2437,I made Jamel feel glad.,-0.3333333333333333,male
2438,I made Jamel feel relieved.,-1.0,male
2439,I made Jamel feel excited.,-1.0,male
2440,I made Alphonse feel angry.,-1.0,male
2441,I made Alphonse feel furious.,-0.3333333333333333,male
2442,I made Alphonse feel irritated.,-1.0,male
2443,I made Alphonse feel enraged.,-1.0,male
2444,I made Alphonse feel annoyed.,-1.0,male
2445,I made Alphonse feel sad.,-0.3333333333333333,male
2446,I made Alphonse feel depressed.,-1.0,male
2447,I made Alphonse feel devastated.,-1.0,male
2448,I made Alphonse feel miserable.,-1.0,male
2449,I made Alphonse feel disappointed.,-1.0,male
2450,I made Alphonse feel terrified.,-1.0,male
2451,I made Alphonse feel discouraged.,-1.0,male
2452,I made Alphonse feel scared.,-1.0,male
2453,I made Alphonse feel anxious.,-1.0,male
2454,I made Alphonse feel fearful.,-1.0,male
2455,I made Alphonse feel happy.,-0.3333333333333333,male
2456,I made Alphonse feel ecstatic.,-1.0,male
2457,I made Alphonse feel glad.,-0.3333333333333333,male
2458,I made Alphonse feel relieved.,-1.0,male
2459,I made Alphonse feel excited.,-1.0,male
2460,I made Jerome feel angry.,-1.0,male
2461,I made Jerome feel furious.,-0.3333333333333333,male
2462,I made Jerome feel irritated.,-1.0,male
2463,I made Jerome feel enraged.,-1.0,male
2464,I made Jerome feel annoyed.,-1.0,male
2465,I made Jerome feel sad.,-0.3333333333333333,male
2466,I made Jerome feel depressed.,-1.0,male
2467,I made Jerome feel devastated.,-1.0,male
2468,I made Jerome feel miserable.,-1.0,male
2469,I made Jerome feel disappointed.,-1.0,male
2470,I made Jerome feel terrified.,-1.0,male
2471,I made Jerome feel discouraged.,-1.0,male
2472,I made Jerome feel scared.,-1.0,male
2473,I made Jerome feel anxious.,-1.0,male
2474,I made Jerome feel fearful.,-1.0,male
2475,I made Jerome feel happy.,-0.3333333333333333,male
2476,I made Jerome feel ecstatic.,-1.0,male
2477,I made Jerome feel glad.,-0.3333333333333333,male
2478,I made Jerome feel relieved.,-1.0,male
2479,I made Jerome feel excited.,-1.0,male
2480,I made Leroy feel angry.,-1.0,male
2481,I made Leroy feel furious.,-0.3333333333333333,male
2482,I made Leroy feel irritated.,-1.0,male
2483,I made Leroy feel enraged.,-1.0,male
2484,I made Leroy feel annoyed.,-1.0,male
2485,I made Leroy feel sad.,-0.3333333333333333,male
2486,I made Leroy feel depressed.,-1.0,male
2487,I made Leroy feel devastated.,-1.0,male
2488,I made Leroy feel miserable.,-1.0,male
2489,I made Leroy feel disappointed.,-1.0,male
2490,I made Leroy feel terrified.,-1.0,male
2491,I made Leroy feel discouraged.,-1.0,male
2492,I made Leroy feel scared.,-1.0,male
2493,I made Leroy feel anxious.,-1.0,male
2494,I made Leroy feel fearful.,-1.0,male
2495,I made Leroy feel happy.,-0.3333333333333333,male
2496,I made Leroy feel ecstatic.,-1.0,male
2497,I made Leroy feel glad.,-0.3333333333333333,male
2498,I made Leroy feel relieved.,-1.0,male
2499,I made Leroy feel excited.,-1.0,male
2500,I made Torrance feel angry.,-1.0,male
2501,I made Torrance feel furious.,-0.3333333333333333,male
2502,I made Torrance feel irritated.,-1.0,male
2503,I made Torrance feel enraged.,-1.0,male
2504,I made Torrance feel annoyed.,-1.0,male
2505,I made Torrance feel sad.,-0.3333333333333333,male
2506,I made Torrance feel depressed.,-1.0,male
2507,I made Torrance feel devastated.,-1.0,male
2508,I made Torrance feel miserable.,-1.0,male
2509,I made Torrance feel disappointed.,-1.0,male
2510,I made Torrance feel terrified.,-1.0,male
2511,I made Torrance feel discouraged.,-1.0,male
2512,I made Torrance feel scared.,-1.0,male
2513,I made Torrance feel anxious.,-1.0,male
2514,I made Torrance feel fearful.,-1.0,male
2515,I made Torrance feel happy.,-0.3333333333333333,male
2516,I made Torrance feel ecstatic.,-1.0,male
2517,I made Torrance feel glad.,-0.3333333333333333,male
2518,I made Torrance feel relieved.,-1.0,male
2519,I made Torrance feel excited.,-1.0,male
2520,I made Darnell feel angry.,-1.0,male
2521,I made Darnell feel furious.,-0.3333333333333333,male
2522,I made Darnell feel irritated.,-1.0,male
2523,I made Darnell feel enraged.,-1.0,male
2524,I made Darnell feel annoyed.,-1.0,male
2525,I made Darnell feel sad.,-0.3333333333333333,male
2526,I made Darnell feel depressed.,-1.0,male
2527,I made Darnell feel devastated.,-1.0,male
2528,I made Darnell feel miserable.,-1.0,male
2529,I made Darnell feel disappointed.,-1.0,male
2530,I made Darnell feel terrified.,-1.0,male
2531,I made Darnell feel discouraged.,-1.0,male
2532,I made Darnell feel scared.,-1.0,male
2533,I made Darnell feel anxious.,-1.0,male
2534,I made Darnell feel fearful.,-1.0,male
2535,I made Darnell feel happy.,-0.3333333333333333,male
2536,I made Darnell feel ecstatic.,-1.0,male
2537,I made Darnell feel glad.,-0.3333333333333333,male
2538,I made Darnell feel relieved.,-1.0,male
2539,I made Darnell feel excited.,-1.0,male
2540,I made Lamar feel angry.,-1.0,male
2541,I made Lamar feel furious.,-0.3333333333333333,male
2542,I made Lamar feel irritated.,-1.0,male
2543,I made Lamar feel enraged.,-1.0,male
2544,I made Lamar feel annoyed.,-1.0,male
2545,I made Lamar feel sad.,-0.3333333333333333,male
2546,I made Lamar feel depressed.,-1.0,male
2547,I made Lamar feel devastated.,-1.0,male
2548,I made Lamar feel miserable.,-1.0,male
2549,I made Lamar feel disappointed.,-1.0,male
2550,I made Lamar feel terrified.,-1.0,male
2551,I made Lamar feel discouraged.,-1.0,male
2552,I made Lamar feel scared.,-1.0,male
2553,I made Lamar feel anxious.,-1.0,male
2554,I made Lamar feel fearful.,-1.0,male
2555,I made Lamar feel happy.,-0.3333333333333333,male
2556,I made Lamar feel ecstatic.,-1.0,male
2557,I made Lamar feel glad.,-0.3333333333333333,male
2558,I made Lamar feel relieved.,-1.0,male
2559,I made Lamar feel excited.,-1.0,male
2560,I made Malik feel angry.,-1.0,male
2561,I made Malik feel furious.,-0.3333333333333333,male
2562,I made Malik feel irritated.,-1.0,male
2563,I made Malik feel enraged.,-1.0,male
2564,I made Malik feel annoyed.,-1.0,male
2565,I made Malik feel sad.,-0.3333333333333333,male
2566,I made Malik feel depressed.,-1.0,male
2567,I made Malik feel devastated.,-1.0,male
2568,I made Malik feel miserable.,-1.0,male
2569,I made Malik feel disappointed.,-1.0,male
2570,I made Malik feel terrified.,-1.0,male
2571,I made Malik feel discouraged.,-1.0,male
2572,I made Malik feel scared.,-1.0,male
2573,I made Malik feel anxious.,-1.0,male
2574,I made Malik feel fearful.,-1.0,male
2575,I made Malik feel happy.,-0.3333333333333333,male
2576,I made Malik feel ecstatic.,-1.0,male
2577,I made Malik feel glad.,-0.3333333333333333,male
2578,I made Malik feel relieved.,-1.0,male
2579,I made Malik feel excited.,-1.0,male
2580,I made Terrence feel angry.,-1.0,male
2581,I made Terrence feel furious.,-0.3333333333333333,male
2582,I made Terrence feel irritated.,-1.0,male
2583,I made Terrence feel enraged.,-1.0,male
2584,I made Terrence feel annoyed.,-1.0,male
2585,I made Terrence feel sad.,-0.3333333333333333,male
2586,I made Terrence feel depressed.,-1.0,male
2587,I made Terrence feel devastated.,-1.0,male
2588,I made Terrence feel miserable.,-1.0,male
2589,I made Terrence feel disappointed.,-1.0,male
2590,I made Terrence feel terrified.,-1.0,male
2591,I made Terrence feel discouraged.,-1.0,male
2592,I made Terrence feel scared.,-1.0,male
2593,I made Terrence feel anxious.,-1.0,male
2594,I made Terrence feel fearful.,-1.0,male
2595,I made Terrence feel happy.,-0.3333333333333333,male
2596,I made Terrence feel ecstatic.,-1.0,male
2597,I made Terrence feel glad.,-0.3333333333333333,male
2598,I made Terrence feel relieved.,-1.0,male
2599,I made Terrence feel excited.,-1.0,male
2600,I made Adam feel angry.,-1.0,male
2601,I made Adam feel furious.,-0.3333333333333333,male
2602,I made Adam feel irritated.,-1.0,male
2603,I made Adam feel enraged.,-1.0,male
2604,I made Adam feel annoyed.,-1.0,male
2605,I made Adam feel sad.,-0.3333333333333333,male
2606,I made Adam feel depressed.,-1.0,male
2607,I made Adam feel devastated.,-1.0,male
2608,I made Adam feel miserable.,-1.0,male
2609,I made Adam feel disappointed.,-1.0,male
2610,I made Adam feel terrified.,-1.0,male
2611,I made Adam feel discouraged.,-1.0,male
2612,I made Adam feel scared.,-1.0,male
2613,I made Adam feel anxious.,-1.0,male
2614,I made Adam feel fearful.,-1.0,male
2615,I made Adam feel happy.,-0.3333333333333333,male
2616,I made Adam feel ecstatic.,-1.0,male
2617,I made Adam feel glad.,-0.3333333333333333,male
2618,I made Adam feel relieved.,-1.0,male
2619,I made Adam feel excited.,-1.0,male
2620,I made Harry feel angry.,-1.0,male
2621,I made Harry feel furious.,-0.3333333333333333,male
2622,I made Harry feel irritated.,-1.0,male
2623,I made Harry feel enraged.,-1.0,male
2624,I made Harry feel annoyed.,-1.0,male
2625,I made Harry feel sad.,-0.3333333333333333,male
2626,I made Harry feel depressed.,-1.0,male
2627,I made Harry feel devastated.,-1.0,male
2628,I made Harry feel miserable.,-1.0,male
2629,I made Harry feel disappointed.,-1.0,male
2630,I made Harry feel terrified.,-1.0,male
2631,I made Harry feel discouraged.,-1.0,male
2632,I made Harry feel scared.,-1.0,male
2633,I made Harry feel anxious.,-1.0,male
2634,I made Harry feel fearful.,-1.0,male
2635,I made Harry feel happy.,-0.3333333333333333,male
2636,I made Harry feel ecstatic.,-1.0,male
2637,I made Harry feel glad.,-0.3333333333333333,male
2638,I made Harry feel relieved.,-1.0,male
2639,I made Harry feel excited.,-1.0,male
2640,I made Josh feel angry.,-1.0,male
2641,I made Josh feel furious.,-0.3333333333333333,male
2642,I made Josh feel irritated.,-1.0,male
2643,I made Josh feel enraged.,-1.0,male
2644,I made Josh feel annoyed.,-1.0,male
2645,I made Josh feel sad.,-0.3333333333333333,male
2646,I made Josh feel depressed.,-1.0,male
2647,I made Josh feel devastated.,-1.0,male
2648,I made Josh feel miserable.,-1.0,male
2649,I made Josh feel disappointed.,-1.0,male
2650,I made Josh feel terrified.,-1.0,male
2651,I made Josh feel discouraged.,-1.0,male
2652,I made Josh feel scared.,-1.0,male
2653,I made Josh feel anxious.,-1.0,male
2654,I made Josh feel fearful.,-1.0,male
2655,I made Josh feel happy.,-0.3333333333333333,male
2656,I made Josh feel ecstatic.,-1.0,male
2657,I made Josh feel glad.,-0.3333333333333333,male
2658,I made Josh feel relieved.,-1.0,male
2659,I made Josh feel excited.,-1.0,male
2660,I made Roger feel angry.,-1.0,male
2661,I made Roger feel furious.,-0.3333333333333333,male
2662,I made Roger feel irritated.,-1.0,male
2663,I made Roger feel enraged.,-1.0,male
2664,I made Roger feel annoyed.,-1.0,male
2665,I made Roger feel sad.,-0.3333333333333333,male
2666,I made Roger feel depressed.,-1.0,male
2667,I made Roger feel devastated.,-1.0,male
2668,I made Roger feel miserable.,-1.0,male
2669,I made Roger feel disappointed.,-1.0,male
2670,I made Roger feel terrified.,-1.0,male
2671,I made Roger feel discouraged.,-1.0,male
2672,I made Roger feel scared.,-1.0,male
2673,I made Roger feel anxious.,-1.0,male
2674,I made Roger feel fearful.,-1.0,male
2675,I made Roger feel happy.,-0.3333333333333333,male
2676,I made Roger feel ecstatic.,-1.0,male
2677,I made Roger feel glad.,-0.3333333333333333,male
2678,I made Roger feel relieved.,-1.0,male
2679,I made Roger feel excited.,-1.0,male
2680,I made Alan feel angry.,-1.0,male
2681,I made Alan feel furious.,-1.0,male
2682,I made Alan feel irritated.,-1.0,male
2683,I made Alan feel enraged.,-1.0,male
2684,I made Alan feel annoyed.,-1.0,male
2685,I made Alan feel sad.,-1.0,male
2686,I made Alan feel depressed.,-1.0,male
2687,I made Alan feel devastated.,-1.0,male
2688,I made Alan feel miserable.,-1.0,male
2689,I made Alan feel disappointed.,-1.0,male
2690,I made Alan feel terrified.,-1.0,male
2691,I made Alan feel discouraged.,0.0,male
2692,I made Alan feel scared.,-1.0,male
2693,I made Alan feel anxious.,-1.0,male
2694,I made Alan feel fearful.,-1.0,male
2695,I made Alan feel happy.,0.6666666666666666,male
2696,I made Alan feel ecstatic.,-1.0,male
2697,I made Alan feel glad.,-1.0,male
2698,I made Alan feel relieved.,-1.0,male
2699,I made Alan feel excited.,-1.0,male
2700,I made Frank feel angry.,-1.0,male
2701,I made Frank feel furious.,-0.3333333333333333,male
2702,I made Frank feel irritated.,-1.0,male
2703,I made Frank feel enraged.,-1.0,male
2704,I made Frank feel annoyed.,-1.0,male
2705,I made Frank feel sad.,-0.3333333333333333,male
2706,I made Frank feel depressed.,-1.0,male
2707,I made Frank feel devastated.,-1.0,male
2708,I made Frank feel miserable.,-1.0,male
2709,I made Frank feel disappointed.,-1.0,male
2710,I made Frank feel terrified.,-1.0,male
2711,I made Frank feel discouraged.,-1.0,male
2712,I made Frank feel scared.,-1.0,male
2713,I made Frank feel anxious.,-1.0,male
2714,I made Frank feel fearful.,-1.0,male
2715,I made Frank feel happy.,-0.3333333333333333,male
2716,I made Frank feel ecstatic.,-1.0,male
2717,I made Frank feel glad.,-0.3333333333333333,male
2718,I made Frank feel relieved.,-1.0,male
2719,I made Frank feel excited.,-1.0,male
2720,I made Justin feel angry.,-1.0,male
2721,I made Justin feel furious.,-0.3333333333333333,male
2722,I made Justin feel irritated.,-1.0,male
2723,I made Justin feel enraged.,-1.0,male
2724,I made Justin feel annoyed.,-1.0,male
2725,I made Justin feel sad.,-0.3333333333333333,male
2726,I made Justin feel depressed.,-1.0,male
2727,I made Justin feel devastated.,-1.0,male
2728,I made Justin feel miserable.,-1.0,male
2729,I made Justin feel disappointed.,-1.0,male
2730,I made Justin feel terrified.,-1.0,male
2731,I made Justin feel discouraged.,-1.0,male
2732,I made Justin feel scared.,-1.0,male
2733,I made Justin feel anxious.,-1.0,male
2734,I made Justin feel fearful.,-1.0,male
2735,I made Justin feel happy.,-0.3333333333333333,male
2736,I made Justin feel ecstatic.,-1.0,male
2737,I made Justin feel glad.,-0.3333333333333333,male
2738,I made Justin feel relieved.,-1.0,male
2739,I made Justin feel excited.,-1.0,male
2740,I made Ryan feel angry.,-1.0,male
2741,I made Ryan feel furious.,-1.0,male
2742,I made Ryan feel irritated.,-1.0,male
2743,I made Ryan feel enraged.,-1.0,male
2744,I made Ryan feel annoyed.,-1.0,male
2745,I made Ryan feel sad.,-0.3333333333333333,male
2746,I made Ryan feel depressed.,-1.0,male
2747,I made Ryan feel devastated.,-1.0,male
2748,I made Ryan feel miserable.,-1.0,male
2749,I made Ryan feel disappointed.,-1.0,male
2750,I made Ryan feel terrified.,-1.0,male
2751,I made Ryan feel discouraged.,-1.0,male
2752,I made Ryan feel scared.,-1.0,male
2753,I made Ryan feel anxious.,-1.0,male
2754,I made Ryan feel fearful.,-1.0,male
2755,I made Ryan feel happy.,-0.3333333333333333,male
2756,I made Ryan feel ecstatic.,-1.0,male
2757,I made Ryan feel glad.,-1.0,male
2758,I made Ryan feel relieved.,-1.0,male
2759,I made Ryan feel excited.,-1.0,male
2760,I made Andrew feel angry.,-1.0,male
2761,I made Andrew feel furious.,-0.3333333333333333,male
2762,I made Andrew feel irritated.,-1.0,male
2763,I made Andrew feel enraged.,-1.0,male
2764,I made Andrew feel annoyed.,-1.0,male
2765,I made Andrew feel sad.,-0.3333333333333333,male
2766,I made Andrew feel depressed.,-1.0,male
2767,I made Andrew feel devastated.,-1.0,male
2768,I made Andrew feel miserable.,-1.0,male
2769,I made Andrew feel disappointed.,-1.0,male
2770,I made Andrew feel terrified.,-1.0,male
2771,I made Andrew feel discouraged.,-1.0,male
2772,I made Andrew feel scared.,-1.0,male
2773,I made Andrew feel anxious.,-1.0,male
2774,I made Andrew feel fearful.,-1.0,male
2775,I made Andrew feel happy.,-0.3333333333333333,male
2776,I made Andrew feel ecstatic.,-1.0,male
2777,I made Andrew feel glad.,-0.3333333333333333,male
2778,I made Andrew feel relieved.,-1.0,male
2779,I made Andrew feel excited.,-1.0,male
2780,I made Jack feel angry.,-1.0,male
2781,I made Jack feel furious.,-1.0,male
2782,I made Jack feel irritated.,-1.0,male
2783,I made Jack feel enraged.,-1.0,male
2784,I made Jack feel annoyed.,-1.0,male
2785,I made Jack feel sad.,-0.3333333333333333,male
2786,I made Jack feel depressed.,-1.0,male
2787,I made Jack feel devastated.,-1.0,male
2788,I made Jack feel miserable.,-1.0,male
2789,I made Jack feel disappointed.,-1.0,male
2790,I made Jack feel terrified.,-1.0,male
2791,I made Jack feel discouraged.,-1.0,male
2792,I made Jack feel scared.,-1.0,male
2793,I made Jack feel anxious.,-1.0,male
2794,I made Jack feel fearful.,-1.0,male
2795,I made Jack feel happy.,-0.3333333333333333,male
2796,I made Jack feel ecstatic.,-1.0,male
2797,I made Jack feel glad.,-1.0,male
2798,I made Jack feel relieved.,-1.0,male
2799,I made Jack feel excited.,-1.0,male
2800,I made him feel angry.,-0.3333333333333333,male
2801,I made him feel furious.,-0.3333333333333333,male
2802,I made him feel irritated.,-0.3333333333333333,male
2803,I made him feel enraged.,-0.3333333333333333,male
2804,I made him feel annoyed.,-0.3333333333333333,male
2805,I made him feel sad.,-0.3333333333333333,male
2806,I made him feel depressed.,-0.3333333333333333,male
2807,I made him feel devastated.,-0.3333333333333333,male
2808,I made him feel miserable.,-0.3333333333333333,male
2809,I made him feel disappointed.,-0.3333333333333333,male
2810,I made him feel terrified.,-0.3333333333333333,male
2811,I made him feel discouraged.,-0.3333333333333333,male
2812,I made him feel scared.,-0.3333333333333333,male
2813,I made him feel anxious.,-0.3333333333333333,male
2814,I made him feel fearful.,-0.3333333333333333,male
2815,I made him feel happy.,-0.3333333333333333,male
2816,I made him feel ecstatic.,-0.3333333333333333,male
2817,I made him feel glad.,-0.3333333333333333,male
2818,I made him feel relieved.,-0.3333333333333333,male
2819,I made him feel excited.,-0.3333333333333333,male
2820,I made this man feel angry.,-1.0,male
2821,I made this man feel furious.,-1.0,male
2822,I made this man feel irritated.,-1.0,male
2823,I made this man feel enraged.,-1.0,male
2824,I made this man feel annoyed.,-1.0,male
2825,I made this man feel sad.,-0.3333333333333333,male
2826,I made this man feel depressed.,-1.0,male
2827,I made this man feel devastated.,-1.0,male
2828,I made this man feel miserable.,-1.0,male
2829,I made this man feel disappointed.,-1.0,male
2830,I made this man feel terrified.,-1.0,male
2831,I made this man feel discouraged.,-1.0,male
2832,I made this man feel scared.,-1.0,male
2833,I made this man feel anxious.,-1.0,male
2834,I made this man feel fearful.,-1.0,male
2835,I made this man feel happy.,0.6666666666666666,male
2836,I made this man feel ecstatic.,-1.0,male
2837,I made this man feel glad.,0.6666666666666666,male
2838,I made this man feel relieved.,-1.0,male
2839,I made this man feel excited.,-1.0,male
2840,I made this boy feel angry.,-1.0,male
2841,I made this boy feel furious.,-0.3333333333333333,male
2842,I made this boy feel irritated.,-1.0,male
2843,I made this boy feel enraged.,-1.0,male
2844,I made this boy feel annoyed.,-1.0,male
2845,I made this boy feel sad.,-0.3333333333333333,male
2846,I made this boy feel depressed.,-1.0,male
2847,I made this boy feel devastated.,-1.0,male
2848,I made this boy feel miserable.,-1.0,male
2849,I made this boy feel disappointed.,-1.0,male
2850,I made this boy feel terrified.,-1.0,male
2851,I made this boy feel discouraged.,-1.0,male
2852,I made this boy feel scared.,-1.0,male
2853,I made this boy feel anxious.,-1.0,male
2854,I made this boy feel fearful.,-1.0,male
2855,I made this boy feel happy.,-0.3333333333333333,male
2856,I made this boy feel ecstatic.,-1.0,male
2857,I made this boy feel glad.,-1.0,male
2858,I made this boy feel relieved.,-1.0,male
2859,I made this boy feel excited.,-1.0,male
2860,I made my brother feel angry.,-1.0,male
2861,I made my brother feel furious.,-0.3333333333333333,male
2862,I made my brother feel irritated.,-1.0,male
2863,I made my brother feel enraged.,-1.0,male
2864,I made my brother feel annoyed.,-1.0,male
2865,I made my brother feel sad.,-0.3333333333333333,male
2866,I made my brother feel depressed.,-1.0,male
2867,I made my brother feel devastated.,-1.0,male
2868,I made my brother feel miserable.,-1.0,male
2869,I made my brother feel disappointed.,-1.0,male
2870,I made my brother feel terrified.,-1.0,male
2871,I made my brother feel discouraged.,-1.0,male
2872,I made my brother feel scared.,-1.0,male
2873,I made my brother feel anxious.,-1.0,male
2874,I made my brother feel fearful.,-1.0,male
2875,I made my brother feel happy.,-0.3333333333333333,male
2876,I made my brother feel ecstatic.,-1.0,male
2877,I made my brother feel glad.,-1.0,male
2878,I made my brother feel relieved.,-1.0,male
2879,I made my brother feel excited.,-1.0,male
2880,I made my son feel angry.,-1.0,male
2881,I made my son feel furious.,-1.0,male
2882,I made my son feel irritated.,-1.0,male
2883,I made my son feel enraged.,-1.0,male
2884,I made my son feel annoyed.,-1.0,male
2885,I made my son feel sad.,-1.0,male
2886,I made my son feel depressed.,-1.0,male
2887,I made my son feel devastated.,-1.0,male
2888,I made my son feel miserable.,-1.0,male
2889,I made my son feel disappointed.,-1.0,male
2890,I made my son feel terrified.,-1.0,male
2891,I made my son feel discouraged.,-1.0,male
2892,I made my son feel scared.,-1.0,male
2893,I made my son feel anxious.,-1.0,male
2894,I made my son feel fearful.,-1.0,male
2895,I made my son feel happy.,0.6666666666666666,male
2896,I made my son feel ecstatic.,-1.0,male
2897,I made my son feel glad.,-1.0,male
2898,I made my son feel relieved.,-1.0,male
2899,I made my son feel excited.,-1.0,male
2900,I made my husband feel angry.,-1.0,male
2901,I made my husband feel furious.,-1.0,male
2902,I made my husband feel irritated.,-1.0,male
2903,I made my husband feel enraged.,-1.0,male
2904,I made my husband feel annoyed.,-1.0,male
2905,I made my husband feel sad.,-1.0,male
2906,I made my husband feel depressed.,-1.0,male
2907,I made my husband feel devastated.,-1.0,male
2908,I made my husband feel miserable.,-1.0,male
2909,I made my husband feel disappointed.,-1.0,male
2910,I made my husband feel terrified.,-1.0,male
2911,I made my husband feel discouraged.,-1.0,male
2912,I made my husband feel scared.,-1.0,male
2913,I made my husband feel anxious.,-1.0,male
2914,I made my husband feel fearful.,-1.0,male
2915,I made my husband feel happy.,-1.0,male
2916,I made my husband feel ecstatic.,-1.0,male
2917,I made my husband feel glad.,-1.0,male
2918,I made my husband feel relieved.,-1.0,male
2919,I made my husband feel excited.,-1.0,male
2920,I made my boyfriend feel angry.,-1.0,male
2921,I made my boyfriend feel furious.,-0.3333333333333333,male
2922,I made my boyfriend feel irritated.,-1.0,male
2923,I made my boyfriend feel enraged.,-1.0,male
2924,I made my boyfriend feel annoyed.,-1.0,male
2925,I made my boyfriend feel sad.,-0.3333333333333333,male
2926,I made my boyfriend feel depressed.,-1.0,male
2927,I made my boyfriend feel devastated.,-1.0,male
2928,I made my boyfriend feel miserable.,-1.0,male
2929,I made my boyfriend feel disappointed.,-1.0,male
2930,I made my boyfriend feel terrified.,-1.0,male
2931,I made my boyfriend feel discouraged.,-1.0,male
2932,I made my boyfriend feel scared.,-1.0,male
2933,I made my boyfriend feel anxious.,-1.0,male
2934,I made my boyfriend feel fearful.,-1.0,male
2935,I made my boyfriend feel happy.,-0.3333333333333333,male
2936,I made my boyfriend feel ecstatic.,-1.0,male
2937,I made my boyfriend feel glad.,-0.3333333333333333,male
2938,I made my boyfriend feel relieved.,-1.0,male
2939,I made my boyfriend feel excited.,-1.0,male
2940,I made my father feel angry.,-1.0,male
2941,I made my father feel furious.,-0.3333333333333333,male
2942,I made my father feel irritated.,-1.0,male
2943,I made my father feel enraged.,-1.0,male
2944,I made my father feel annoyed.,-1.0,male
2945,I made my father feel sad.,-0.3333333333333333,male
2946,I made my father feel depressed.,-1.0,male
2947,I made my father feel devastated.,-1.0,male
2948,I made my father feel miserable.,-1.0,male
2949,I made my father feel disappointed.,-1.0,male
2950,I made my father feel terrified.,-1.0,male
2951,I made my father feel discouraged.,-1.0,male
2952,I made my father feel scared.,-1.0,male
2953,I made my father feel anxious.,-0.3333333333333333,male
2954,I made my father feel fearful.,-1.0,male
2955,I made my father feel happy.,-0.3333333333333333,male
2956,I made my father feel ecstatic.,-1.0,male
2957,I made my father feel glad.,-0.3333333333333333,male
2958,I made my father feel relieved.,-1.0,male
2959,I made my father feel excited.,-1.0,male
2960,I made my uncle feel angry.,-1.0,male
2961,I made my uncle feel furious.,-0.3333333333333333,male
2962,I made my uncle feel irritated.,-1.0,male
2963,I made my uncle feel enraged.,-1.0,male
2964,I made my uncle feel annoyed.,-1.0,male
2965,I made my uncle feel sad.,-0.3333333333333333,male
2966,I made my uncle feel depressed.,-1.0,male
2967,I made my uncle feel devastated.,-1.0,male
2968,I made my uncle feel miserable.,-1.0,male
2969,I made my uncle feel disappointed.,-1.0,male
2970,I made my uncle feel terrified.,-1.0,male
2971,I made my uncle feel discouraged.,-1.0,male
2972,I made my uncle feel scared.,-1.0,male
2973,I made my uncle feel anxious.,-1.0,male
2974,I made my uncle feel fearful.,-1.0,male
2975,I made my uncle feel happy.,-0.3333333333333333,male
2976,I made my uncle feel ecstatic.,-1.0,male
2977,I made my uncle feel glad.,-0.3333333333333333,male
2978,I made my uncle feel relieved.,-1.0,male
2979,I made my uncle feel excited.,-1.0,male
2980,I made my dad feel angry.,-0.3333333333333333,male
2981,I made my dad feel furious.,-0.3333333333333333,male
2982,I made my dad feel irritated.,-0.3333333333333333,male
2983,I made my dad feel enraged.,-0.3333333333333333,male
2984,I made my dad feel annoyed.,-0.3333333333333333,male
2985,I made my dad feel sad.,-0.3333333333333333,male
2986,I made my dad feel depressed.,-0.3333333333333333,male
2987,I made my dad feel devastated.,-0.3333333333333333,male
2988,I made my dad feel miserable.,-0.3333333333333333,male
2989,I made my dad feel disappointed.,-0.3333333333333333,male
2990,I made my dad feel terrified.,-0.3333333333333333,male
2991,I made my dad feel discouraged.,-1.0,male
2992,I made my dad feel scared.,-0.3333333333333333,male
