C_num,UB,User_gender,Original,Enhancement,Text
8,0,0,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student living,  school services,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, locations, student accommodation, school services, etc. How can I help you?"
8,1,0,How do I get my student card,"Hey, ","Hi, how do I get my student card"
8,0,0,Please refer to the FAQ here for answer -  https://drive.google.com/file/d/1bjpTNPy11cH-OCCeXjdwwAhSilXm7Aj4/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1bjpTNPy11cH-OCCeXjdwwAhSilXm7Aj4/view?usp=sharing Was this helpful?
8,1,0,helpful,"Hey, ","Hi, helpful"
8,0,0,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
8,1,0,Which means of transport to use,"Hey, ",Hi what mode of transport will you use Hi what is the typical price for an apartment or room Hi bye
8,0,0,Could you give us some feedbacks regarding your experience? There will be 5 questions.,No enhancement,Can you give us feedback about your experience? There will be 5 questions.
8,1,0,No,"Hey, ",Hello no
8,0,0,Sorry to hear that. Please just give us an overall feedback. What's your overall satisfaction of using the chatbot to find the school information?,No enhancement,I am sorry to hear. Just give us an overall feedback. What is your overall satisfaction with using the chatbot to find the school information?
8,1,0,short,"Hey, ","Hello, card"
8,0,0,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information.",No enhancement,"Thanks, that's all for the feedback. The last part is about your demographic information. Are you currently a student studying less than 2 years at UofSC?"
8,1,0,answer,"Hey, ","Hi, answer"
8,0,0,What's your gender?,No enhancement,What is your gender?
8,1,0,gender,"Hey, ","Hello, sex"
8,0,0,What's your age?,No enhancement,How old are you?
8,1,0,age,"Hey, ",Hello age
8,0,0,Are you married?,No enhancement,Are you married?
8,1,0,marriage,"Hey, ","Hello, marriage"
8,0,0,What is your current completed education level?,No enhancement,What is your current completed level of education?
8,1,0,education,"Hey, ",Hello education
8,0,0,Thank you. The last part is regarding your demographic information.,No enhancement,Thank you. The last part is about your demographic information.
8,1,0,Hi,"Hey, ",Hello Hello
8,0,0,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student living,  school services,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, locations, student accommodation, school services, etc. How can I help you?"
8,1,0,student living,"Hey, ","Hello, students"
8,0,0,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
8,1,0,helpful,"Hey, ","Hi, helpful"
8,0,0,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
8,1,0,How to find an apartment,"Hey, ","Hi, how to find an apartment"
8,0,0,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
8,1,0,helpful,"Hey, ","Hi, helpful"
8,0,0,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
8,1,0,whats the price,"Hey, ",hi what is the price
8,0,0,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
8,1,0,helpful,"Hey, ","Hi, helpful"
8,0,0,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
8,1,0,Bye,"Hey, ",Hi goodbye
8,0,0,Could you give us some feedbacks regarding your experience? There will be 5 questions.,No enhancement,Can you give us feedback about your experience? There will be 5 questions.
8,1,0,Yes,"Hey, ",Hi Yes
8,0,0,Are you satisfied with the answers to your questions?,No enhancement,Are you satisfied with the answers to your questions?
8,1,0,satisfy,"Hey, ","Hi, satisfied"
8,0,0,Are you satisfied with how the chatbot interacted with you?,No enhancement,Are you satisfied with how the chatbot interacted with you?
8,1,0,interaction,"Hey, ","Hello, interaction"
8,0,0,To what extent will you prefer the chatbot over Google search for the answers?,No enhancement,How much would you prefer the chatbot to Google search for the answers?
8,1,0,preference,"Hey, ","Hi, preference"
8,0,0,Will you choose the chatbot to find UofSC info for the future use?,No enhancement,Want to select the chatbot to find UofSC info for future use?
8,1,0,future,"Hey, ","Hello, future"
8,0,0,What's your overall satisfaction of using the chatbot to find the school information?,No enhancement,What is your overall satisfaction with using the chatbot to find the school information?
8,1,0,overall,"Hey, ","Hello, all in all"
8,0,0,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information.",No enhancement,"Thanks, that's all for the feedback. The last part is about your demographic information. Are you currently a student studying less than 2 years at UofSC?"
8,1,0,answer,"Hey, ","Hi, answer"
8,0,0,What's your gender?,No enhancement,What is your gender?
8,1,0,gender,"Hey, ","Hello, sex"
8,0,0,What's your age?,No enhancement,How old are you?
8,1,0,age,"Hey, ",Hello age
8,0,0,Are you married?,No enhancement,Are you married?
8,1,0,marriage,"Hey, ","Hello, marriage"
8,0,0,What is your current completed education level?,No enhancement,What is your current completed level of education?
8,1,0,education,"Hey, ",Hello education
8,0,0,Thanks for your participation and feedbacks. This is all about the experiment.,No enhancement,Thank you for your participation and feedback. It's all about the experiment.
9,1,0,Hi,"Hey, ",Hello Hello
9,0,0,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student living,  school services,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, locations, student accommodation, school services, etc. How can I help you?"
9,1,0,When is the deadline to apply for Ph.D. for the spring semester?,"Hey, ","Hi, when is the deadline to apply for the Ph.D. for the spring semester?"
9,0,0,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
9,1,0,helpful,"Hey, ","Hi, helpful"
9,0,0,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
9,1,0,Where can I find the courses that I would need to take as a Ph.D. student in computer science and enginreering?,"Hey, ","Hello, where can I find the courses I will take as a PhD student? student in computer science and engineering?"
9,0,0,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
9,1,0,helpful,"Hey, ","Hi, helpful"
9,0,0,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
9,1,0,When will be the spring break this year?,"Hey, ","Hi, when is spring break this year?"
9,0,0,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
9,1,0,helpful,"Hey, ","Hi, helpful"
9,0,0,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
9,1,0,Is there some services to help me (a student) find a place to live in Columbia?,"Hey, ","Hi, are there any services that can help me (a student) find a place to live in Columbia?"
9,0,0,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
9,1,0,helpful,"Hey, ","Hi, helpful"
9,0,0,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
9,1,0,How many credits does a Master student needs to take per semester?,"Hey, ","Hi, how many points must a master's student take per term?"
9,0,0,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
9,1,0,helpful,"Hey, ","Hi, helpful"
9,0,0,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
9,1,0,bye,"Hey, ",Hi goodbye
9,0,0,Could you give us some feedbacks regarding your experience? There will be 5 questions.,No enhancement,Can you give us feedback about your experience? There will be 5 questions.
9,1,0,Yes,"Hey, ",Hi Yes
9,0,0,Are you satisfied with the answers to your questions?,No enhancement,Are you satisfied with the answers to your questions?
9,1,0,satisfy,"Hey, ","Hi, satisfied"
9,0,0,Are you satisfied with how the chatbot interacted with you?,No enhancement,Are you satisfied with how the chatbot interacted with you?
9,1,0,interaction,"Hey, ","Hello, interaction"
9,0,0,To what extent will you prefer the chatbot over Google search for the answers?,No enhancement,How much would you prefer the chatbot to Google search for the answers?
9,1,0,preference,"Hey, ","Hi, preference"
9,0,0,Will you choose the chatbot to find UofSC info for the future use?,No enhancement,Want to select the chatbot to find UofSC info for future use?
9,1,0,future,"Hey, ","Hello, future"
9,0,0,What's your overall satisfaction of using the chatbot to find the school information?,No enhancement,What is your overall satisfaction with using the chatbot to find the school information?
9,1,0,overall,"Hey, ","Hello, all in all"
9,0,0,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information.",No enhancement,"Thanks, that's all for the feedback. The last part is about your demographic information. Are you currently a student studying less than 2 years at UofSC?"
9,1,0,answer,"Hey, ","Hi, answer"
9,0,0,What's your gender?,No enhancement,What is your gender?
9,1,0,gender,"Hey, ","Hello, sex"
9,0,0,What's your age?,No enhancement,How old are you?
9,1,0,age,"Hey, ",Hello age
9,0,0,Are you married?,No enhancement,Are you married?
9,1,0,marriage,"Hey, ","Hello, marriage"
9,0,0,What is your current completed education level?,No enhancement,What is your current completed level of education?
9,1,0,education,"Hey, ",Hello education
9,0,0,Thanks for your participation and feedbacks. This is all about the experiment.,No enhancement,Thank you for your participation and feedback. It's all about the experiment.
10,1,0,Hi,"Hey, ",Hello Hello
10,0,0,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student living,  school services,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, locations, student accommodation, school services, etc. How can I help you?"
10,1,0,I want to find temporary stay near campus,"Hey, ","Hello, I would like to find a temporary accommodation near the campus"
10,0,0,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
10,1,0,Need apartment,"Hey, ","Hello, I need an apartment"
10,0,0,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
10,1,0,How to find apartment?,"Hey, ","Hi, how to find an apartment?"
10,0,0,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
10,1,0,helpful,"Hey, ","Hi, helpful"
10,0,0,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
10,1,0,What's the application fee ?,"Hey, ","Hi, what is the application fee?"
10,0,0,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
10,1,0,helpful,"Hey, ","Hi, helpful"
10,0,0,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
10,1,0,End,"Hey, ",Hi End
10,0,0,Could you give us some feedbacks regarding your experience? There will be 5 questions.,No enhancement,Can you give us feedback about your experience? There will be 5 questions.
10,1,0,Yes,"Hey, ",Hi Yes
10,0,0,Are you satisfied with the answers to your questions?,No enhancement,Are you satisfied with the answers to your questions?
10,1,0,satisfy,"Hey, ","Hi, satisfied"
10,0,0,Are you satisfied with how the chatbot interacted with you?,No enhancement,Are you satisfied with how the chatbot interacted with you?
10,1,0,interaction,"Hey, ","Hello, interaction"
10,0,0,To what extent will you prefer the chatbot over Google search for the answers?,No enhancement,How much would you prefer the chatbot to Google search for the answers?
10,1,0,preference,"Hey, ","Hi, preference"
10,0,0,Will you choose the chatbot to find UofSC info for the future use?,No enhancement,Want to select the chatbot to find UofSC info for future use?
10,1,0,future,"Hey, ","Hello, future"
10,0,0,What's your overall satisfaction of using the chatbot to find the school information?,No enhancement,What is your overall satisfaction with using the chatbot to find the school information?
10,1,0,overall,"Hey, ","Hello, all in all"
10,0,0,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information.",No enhancement,"Thanks, that's all for the feedback. The last part is about your demographic information. Are you currently a student studying less than 2 years at UofSC?"
10,1,0,answer,"Hey, ","Hi, answer"
10,0,0,What's your gender?,No enhancement,What is your gender?
10,1,0,gender,"Hey, ","Hello, sex"
10,0,0,What's your age?,No enhancement,How old are you?
10,1,0,age,"Hey, ",Hello age
10,0,0,Are you married?,No enhancement,Are you married?
10,1,0,marriage,"Hey, ","Hello, marriage"
10,0,0,What is your current completed education level?,No enhancement,What is your current completed level of education?
10,1,0,education,"Hey, ",Hello education
10,0,0,Thanks for your participation and feedbacks. This is all about the experiment.,No enhancement,Thank you for your participation and feedback. It's all about the experiment.
11,1,0,Hi,"Hey, ",Hello Hello
11,0,0,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student living,  school services,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, locations, student accommodation, school services, etc. How can I help you?"
11,1,0,Hi,"Hey, ","Hi, Hi Hi, Can you tell me about the shuttle service and timings?"
11,0,0,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
11,1,0,helpful,"Hey, ","Hi, helpful"
11,0,0,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
11,1,0,Can you please help me on how to find on-campus jobs?,"Hey, ","Hi, can you help me find a job on campus?"
11,0,0,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
11,1,0,helpful,"Hey, ","Hi, helpful"
11,0,0,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
11,1,0,Bye,"Hey, ",Hi goodbye
11,0,0,Could you give us some feedbacks regarding your experience? There will be 5 questions.,No enhancement,Can you give us feedback about your experience? There will be 5 questions.
11,1,0,Yes,"Hey, ",Hi Yes
11,0,0,Are you satisfied with the answers to your questions?,No enhancement,Are you satisfied with the answers to your questions?
11,1,0,satisfy,"Hey, ","Hi, satisfied"
11,0,0,Are you satisfied with how the chatbot interacted with you?,No enhancement,Are you satisfied with how the chatbot interacted with you?
11,1,0,interaction,"Hey, ","Hello, interaction"
11,0,0,To what extent will you prefer the chatbot over Google search for the answers?,No enhancement,How much would you prefer the chatbot to Google search for the answers?
11,1,0,preference,"Hey, ","Hi, preference"
11,0,0,Will you choose the chatbot to find UofSC info for the future use?,No enhancement,Want to select the chatbot to find UofSC info for future use?
11,1,0,future,"Hey, ","Hello, future"
11,0,0,What's your overall satisfaction of using the chatbot to find the school information?,No enhancement,What is your overall satisfaction with using the chatbot to find the school information?
11,1,0,overall,"Hey, ","Hello, all in all"
11,0,0,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information.",No enhancement,"Thanks, that's all for the feedback. The last part is about your demographic information. Are you currently a student studying less than 2 years at UofSC?"
11,1,0,answer,"Hey, ","Hi, answer"
11,0,0,What's your gender?,No enhancement,What is your gender?
11,1,0,gender,"Hey, ","Hello, sex"
11,0,0,What's your age?,No enhancement,How old are you?
11,1,0,age,"Hey, ",Hello age
11,0,0,Are you married?,No enhancement,Are you married?
11,1,0,marriage,"Hey, ","Hello, marriage"
11,0,0,What is your current completed education level?,No enhancement,What is your current completed level of education?
11,1,0,education,"Hey, ",Hello education
11,0,0,Thanks for your participation and feedbacks. This is all about the experiment.,No enhancement,Thank you for your participation and feedback. It's all about the experiment.
12,1,1,Hi,"Hey boy, ","Hey boy, hey"
12,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student living,  school services,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, locations, student accommodation, school services, etc. How can I help you?"
12,1,1,Gow to apply?,"Hey boy, ","Hi boy, how to apply?"
12,0,1,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
12,1,1,helpful,"Hey boy, ","Hey boy, helpful"
12,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
12,1,1,How to find an apartment?,"Hey boy, ","Hey boy, how do you find an apartment?"
12,0,1,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
12,1,1,helpful,"Hey boy, ","Hey boy, helpful"
12,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
12,1,1,How to get the student card?,"Hey boy, ","Hi boy, how to get the student card?"
12,0,1,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
12,1,1,helpful,"Hey boy, ","Hey boy, helpful"
12,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
12,1,1,Bye,"Hey boy, ","Hey boy, goodbye"
12,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions.,No enhancement,Can you give us feedback about your experience? There will be 5 questions.
12,1,1,No,"Hey boy, ","Hey boy, no"
12,0,1,Sorry to hear that. Please just give us an overall feedback. What's your overall satisfaction of using the chatbot to find the school information?,No enhancement,I am sorry to hear. Just give us an overall feedback. What is your overall satisfaction with using the chatbot to find the school information?
12,1,1,short,"Hey boy, ","Hey boy, map"
12,0,1,Thanks for your participation and feedbacks. This is all about the experiment.,No enhancement,Thank you for your participation and feedback. It's all about the experiment.
13,1,1,Hi,"Hey boy, ","Hey boy, hey"
13,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student living,  school services,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, locations, student accommodation, school services, etc. How can I help you?"
13,1,1,how are you?,"Hey boy, ",Hey boy how are you?
13,0,1,"I am a bot,  working for University of South Carolina,  Columbia. I can help yo with some basic questions regarding application,  locations,  student living,  school services,  etc.",No enhancement,"I'm a bot working for the University of South Carolina, Columbia. I can help you with some basic questions regarding application, placements, student accommodation, school services, etc."
13,1,1,student living,"Hey boy, ","Hello boy, student"
13,0,1,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
13,1,1,helpful,"Hey boy, ","Hey boy, helpful"
13,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
13,1,1,how is life in Columbia,"Hey boy, ","Hi boy, how is life in Colombia"
13,0,1,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing,No enhancement,Please see FAQ here for answers - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Was this helpful?
13,1,1,helpful,"Hey boy, ","Hey boy, helpful"
13,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
13,1,1,bye,"Hey boy, ","Hey boy, goodbye"
13,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions.,No enhancement,Can you give us feedback about your experience? There will be 5 questions.
13,1,1,Yes,"Hey boy, ","Hey boy, yes"
13,0,1,Are you satisfied with the answers to your questions?,No enhancement,Are you satisfied with the answers to your questions?
13,1,1,satisfy,"Hey boy, ","Hey boy, satisfied"
13,0,1,Are you satisfied with how the chatbot interacted with you?,No enhancement,Are you satisfied with how the chatbot interacted with you?
13,1,1,interaction,"Hey boy, ","Hey boy, interaction"
13,0,1,To what extent will you prefer the chatbot over Google search for the answers?,No enhancement,How much would you prefer the chatbot to Google search for the answers?
13,1,1,preference,"Hey boy, ","Hey boy, preference"
13,0,1,Will you choose the chatbot to find UofSC info for the future use?,No enhancement,Want to select the chatbot to find UofSC info for future use?
13,1,1,future,"Hey boy, ","Hey boy, future"
13,0,1,What's your overall satisfaction of using the chatbot to find the school information?,No enhancement,What is your overall satisfaction with using the chatbot to find the school information?
13,1,1,overall,"Hey boy, ","Hey boy, in general"
13,0,1,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information.",No enhancement,"Thanks, that's all for the feedback. The last part is about your demographic information. Are you currently a student studying less than 2 years at UofSC?"
13,1,1,answer,"Hey boy, ","Hey boy, answer"
13,0,1,What's your gender?,No enhancement,What is your gender?
13,1,1,gender,"Hey boy, ","Hey boy, sex"
13,0,1,What's your age?,No enhancement,How old are you?
13,1,1,age,"Hey boy, ","Hey boy, age"
13,0,1,Are you married?,No enhancement,Are you married?
13,1,1,marriage,"Hey boy, ","Hey boy, marriage"
13,0,1,What is your current completed education level?,No enhancement,What is your current completed level of education?
13,1,1,education,"Hey boy, ","Hey boy, education"
13,0,1,Thanks for your participation and feedbacks. This is all about the experiment.,No enhancement,Thank you for your participation and feedback. It's all about the experiment.
14,1,1,Hi,"Hey boy, ","Hey boy, hey"
14,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, location, student housing, dining on campus, etc. How can I help you?"
14,1,1,How to apply?,"Hey boy, ","Hi boy, how to apply?"
14,0,1,Please referto the webpage: https://sc.edu/apply/index.php ,No enhancement,Please see the webpage: https://sc.edu/apply/index.php Did you get the answer
14,1,1,helpful,"Hey boy, ","Hey boy, helpful"
14,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
14,1,1,How much is the application fee?,"Hey boy, ",Hi boy how much is the application fee?
14,0,1,The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more.,No enhancement,The undergraduate application fee is $65 (common application fee without waiver); for general graduate program is $50. Other applications may cost more.
14,1,1,bye',"Hey boy, ",hey boy bye
14,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions. ,No enhancement,Can you give us feedback about your experience? There will be 5 questions.
14,1,1,No,"Hey boy, ","Hey boy, no"
14,0,1,Please just give us an overall feedback. What's your overall satisfaction of using the chatbot to find the school information?,No enhancement,Just give us an overall feedback. What is your overall satisfaction with using the chatbot to find the school information?
14,1,1,short,"Hey boy, ","Hey boy, map"
14,0,1,Thanks for your participation and feedbacks. This is all about the experiment.,No enhancement,Thank you for your participation and feedback. It's all about the experiment.
15,1,1,Hi,"Hey boy, ","Hey boy, hey"
15,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, location, student housing, dining on campus, etc. How can I help you?"
15,1,1,How to find a place to stay?,"Hey boy, ","Hey boy, how do you find a place to live?"
15,0,1,The campus housing is mainly for freshmen students. Most of univeristy's students and visitors use off-campus housing. Many find www.zillow.com useful for finding an appartment or a room.,No enhancement,The campus housing is primarily for first-year students. Most of the university's students and visitors use off-campus accommodation. Many people find www.zillow.com useful in finding an apartment or room. Did you get the answer?
15,1,1,helpful,"Hey boy, ","Hey boy, helpful"
15,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
15,1,1,How much is the application fee?,"Hey boy, ",Hi boy how much is the application fee?
15,0,1,The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more.,No enhancement,The undergraduate application fee is $65 (common application fee without waiver); for general graduate program is $50. Other applications may cost more.
15,1,1,How to apply?,"Hey boy, ","Hi boy, how to apply? Hey boy, how's student accommodation going"
15,0,1,"The resident on-campus housing price varies from $3100 to $6600 per semester. For more details,  please refer to the webpage: https://sc.edu/about/offices_and_divisions/housing/index.php; The off-campus apartment price in Columbia ranges from 500-1500 USD. A room can be found at 350-600 USD. Columbia offers a range of traditional,  family-friendly housing options and apartments. You can widen your search on websites such as ApartmentFinder.com,  ApartmentList.com,  Zillow.com,  Trulia.com,  and Homes.com.",No enhancement,"Housing prices on campus range from $3100 to $6600 per year. term. For more details, please see the webpage: https://sc.edu/about/offices_and_divisions/housing/index.php; The cost of off-campus apartments in Columbia ranges from $500-$1500. A room can be found for 350-600 USD. Columbia offers a variety of traditional, family-friendly housing options and apartments. You can expand your search to sites like ApartmentFinder.com, ApartmentList.com, Zillow.com, Trulia.com and Homes.com. Did you get the answer?"
15,1,1,helpful,"Hey boy, ","Hey boy, helpful"
15,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
15,1,1,How to apply,"Hey boy, ","Hey boy, How to apply Hey boy, where do you eat lunch on campus?"
15,0,1,There's a number of lunch places within and around the campus. Please see the lunch places here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php ,No enhancement,There are a number of lunch spots on and around campus. Please see the lunch locations here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php
15,1,1,Bye,"Hey boy, ","Hey boy, goodbye"
15,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions. ,No enhancement,Can you give us feedback about your experience? There will be 5 questions.
15,1,1,No,"Hey boy, ","Hey boy, no"
