C_num,UB,User_gender,Text
15,1,1,"Hey boy, how to apply? Hey kid, how about student housing?"
15,0,1,"Housing prices for on-campus residents range from $3,100 to $6,600 per semester. For more details, see the web page: https://sc.edu/about/offices_and_divisions/housing/index.php; The price of an off-campus apartment in Columbia ranges from $500 to $1,500. A room can be found at 350-600 USD. Columbia offers a variety of traditional and family-friendly apartment and living options. You can expand your search to websites such as ApartmentFinder.com, ApartmentList.com, Zillow.com, Trulia.com, and Homes.com. got the answer"
15,1,1,"Hey boy, helpful"
15,0,1,"Thanks, keep going!"
15,1,1,"Hey kid, how to apply Hey kid, where to eat lunch on campus?"
15,0,1,There are several places to eat lunch on and around campus. Check out lunch spots here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php
15,1,1,"hello boy, bye"
15,0,1,Could you give us some feedback on your experience? There will be 5 questions.
15,1,1,"Hey boy, No"
15,0,1,Please just give us a general comment. What is your overall satisfaction from using the chatbot to find school information?
15,1,1,"Hey boy, shorty"
15,0,1,Thank you for your participation and comments. This is all about the experiment.
16,1,1,"hello boy, hello"
16,0,1,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about applying, locations, student housing, on-campus meals, etc. How can I help it?"
16,1,1,"Hey boy, how to apply?"
16,0,1,Check the web page: https://sc.edu/apply/index.php Did you get the answer?
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks, keep going!"
16,1,1,"Hey kid, how much is the application fee?"
16,0,1,The application fee for undergraduate students is $65 (common application fee without waiver); for the general graduate program it is $50. Other applications may cost more. got the answer
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks, keep going!"
16,1,1,"Hey boy, how do you find a place to stay?"
16,0,1,Campus housing is primarily for first-year students. Most of the university's students and visitors use off-campus housing. Many find www.zillow.com helpful in finding an apartment or room. got the answer
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks, keep going!"
16,1,1,"Hey kid, what's the student cost of living?"
16,0,1,"For on-campus housing, please contact the Customer Service Help Center: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For off-campus housing, you should contact with your apartment rental office. The school also provides consulting and legal services for off-campus living matters: https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php Got the answer?"
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks, keep going!"
16,1,1,"Hey kid, where do you eat lunch on campus?"
16,0,1,There are several places to eat lunch on and around campus. Check out the lunch spots here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php Got the answer?
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks, keep going!"
16,1,1,"Hey kid, how about the meal plan?"
16,0,1,How about the meal plan? got the answer
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks, keep going!"
16,1,1,"Hey kid, how about the meal plan?"
16,0,1,How about the meal plan? got the answer
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks, keep going!"
16,1,1,"Hey kid, what's the cost to eat on campus?"
16,0,1,"The typical price of a student apartment in Columbia ranges from $500 to $1,500. A room can be found at 350-600 USD. got the answer"
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks, keep going!"
16,1,1,"Hey kid, how is the application requirement?"
16,0,1,"Sorry, I didn't quite understand that. Could you rephrase or ask another question?"
16,1,1,"Hey boy, application requirement"
16,0,1,"Sorry, I didn't quite understand that. Could you rephrase or ask another question?"
16,1,1,"Hey kid, how about student housing?"
16,0,1,"Sorry, I didn't quite understand that. Could you rephrase or ask another question?"
16,1,1,"hello boy, bye"
16,0,1,Could you give us some feedback on your experience? There will be 5 questions.
16,1,1,hey boy yeah
16,0,1,Are you satisfied with the answers to your questions?
16,1,1,"Hey boy, satisfy"
16,0,1,Are you satisfied with the way the chatbot interacted with you?
16,1,1,"Hey boy, interaction"
16,0,1,To what extent will you prefer the chatbot to searching for answers on Google?
16,1,1,"Hey boy, preference"
16,0,1,Will you choose the chatbot to find UofSC information for future use?
16,1,1,"Hey boy, future"
16,0,1,What is your overall satisfaction from using the chatbot to find school information?
16,1,1,"Hey boy, in general"
16,0,1,"Thanks, that's all for the comments. The last part refers to your demographic information. Are you currently a student studying less than 2 years at UofSC?"
16,1,1,"Hey boy, answer"
16,0,1,What is your gender?
16,1,1,"Hey boy, gender"
16,0,1,How old are you?
16,1,1,"Hey boy, age"
16,0,1,Is married?
16,1,1,"Hey boy, marriage"
16,0,1,What is your current completed education level?
16,1,1,"Hey boy, education"
16,0,1,Thank you for your participation and comments. This is all about the experiment.
17,1,1,"hello boy, hello"
17,0,1,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about applying, locations, student housing, on-campus meals, etc. How can I help it?"
17,1,1,"Hey boy, how to apply?"
17,0,1,Check the web page: https://sc.edu/apply/index.php Did you get the answer?
17,1,1,"Hey boy, helpful"
17,0,1,"Thanks, keep going!"
17,1,1,"Hey kid, how much is the application fee?"
17,0,1,The application fee for undergraduate students is $65 (common application fee without waiver); for the general graduate program it is $50. Other applications may cost more.
17,1,1,"Hey boy, how do you find a place to stay?"
17,0,1,Campus housing is primarily for first-year students. Most of the university's students and visitors use off-campus housing. Many find www.zillow.com helpful in finding an apartment or room. got the answer
17,1,1,"Hey boy, helpful"
17,0,1,"Thanks, keep going!"
17,1,1,"Hey kid, where do you eat lunch on campus?"
17,0,1,There are several places to eat lunch on and around campus. Check out lunch spots here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php
17,1,1,"Hey kid, how about the meal plan?"
17,0,1,How about the meal plan? got the answer
17,1,1,"Hey boy, helpful"
17,0,1,"Thanks, keep going!"
17,1,1,"hello boy, bye"
17,0,1,Could you give us some feedback on your experience? There will be 5 questions.
17,1,1,"Hey boy, No"
17,0,1,Please just give us a general comment. What is your overall satisfaction from using the chatbot to find school information?
17,1,1,"Hey boy, shorty"
17,0,1,Thank you for your participation and comments. This is all about the experiment.
18,1,1,"hello boy, hello"
18,0,1,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about applying, locations, student housing, on-campus meals, etc. How can I help it?"
18,1,1,"Hey kid, how about the meal plan?"
18,0,1,"There are different types of meal plans for students and faculties. For more information on the meal plan, see the web page: https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php"
18,1,1,"Hey kid, did you get the answer?"
18,0,1,useful
18,1,1,"Hey boy, thanks, keep going!"
18,0,1,Bye
18,1,1,"Hey guy, could you give us some feedback about your experience? There will be 5 questions."
18,0,1,No
18,1,1,"Hey guy, please just give us a general feedback. What is your overall satisfaction from using the chatbot to find school information?"
18,0,1,short
18,1,1,"Hi guys, thanks for your participation and comments. This is all about the experiment."
19,0,1,Hola
19,1,1,"Hey boy, hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about applying, locations, student housing, on-campus meals, etc. How can I help it?"
19,0,1,How to apply? See the web page: https://sc.edu/apply/index.php
19,1,1,"Hey kid, did you get the answer?"
19,0,1,useful
19,1,1,"Hey boy, thanks, keep going!"
19,0,1,How much is the application fee?
19,1,1,"Hey guy, the application fee for college students is $65 (common application fee without waiver); for the general graduate program it is $50. Other applications may cost more. Hey kid, how can I know the status of the application?"
19,0,1,Finding a place to stay On-campus housing is primarily for first-year students. Most of the university's students and visitors use off-campus housing. Many find www.zillow.com helpful in finding an apartment or room.
19,1,1,"Hey kid, did you get the answer?"
19,0,1,useful
19,1,1,"Hey boy, thanks, keep going!"
19,0,1,What is the cost of living for the student?
19,1,1,"Hey guy, for on campus housing please contact the help center for customer service: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For off campus housing , you must contact the leasing office of your apartment. The school also provides consulting and legal services support for off-campus living issues: https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
19,0,1,Where to have lunch on campus? There are several places to eat lunch on and around campus. Check out lunch spots here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php
19,1,1,"Hey kid, did you get the answer?"
19,0,1,useful
19,1,1,"Hey boy, thanks, keep going!"
19,0,1,What to eat on campus?
19,1,1,"Hey kid, sorry I misunderstood that. Could you rephrase or ask another question?"
19,0,1,"How about the meal plan? There are different types of meal plans for students and faculties. For more information on the meal plan, see the webpage:"
19,1,1,"Hi guys, https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php"
19,0,1,got the answer
19,1,1,"Hey boy, helpful"
19,0,1,"Thanks, keep going!"
19,1,1,"hey boy, bye"
19,0,1,Could you give us some feedback on your experience? There will be 5 questions.
19,1,1,hey boy yeah
19,0,1,Are you satisfied with the answers to your questions?
19,1,1,"Hey boy, satisfy"
19,0,1,Are you satisfied with the way the chatbot interacted with you?
19,1,1,"Hey boy, interaction"
19,0,1,To what extent will you prefer the chatbot to searching for answers on Google?
19,1,1,"Hey boy, preference"
19,0,1,Will you choose the chatbot to find UofSC information for future use?
19,1,1,"Hey boy, future"
19,0,1,What is your overall satisfaction from using the chatbot to find school information? in general
19,1,1,"Hey guy, thanks, that's all for the comments. The last part refers to your demographic information."
19,0,1,Are you currently a student studying less than 2 years at UofSC?
19,1,1,"Hey boy, answer"
19,0,1,What is your gender?
19,1,1,"Hey boy, gender"
19,0,1,How old are you?
19,1,1,"Hey boy, age"
19,0,1,Is married?
19,1,1,"Hey boy, marriage"
19,0,1,What is your current completed education level?
19,1,1,"Hey boy, education"
19,0,1,Thank you for your participation and comments. This is all about the experiment.
20,1,1,"hello boy, hello"
20,0,1,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about applying, locations, student housing, on-campus meals, etc. How can I help it? How to apply?"
20,1,1,"Hey kid, check the web page: https://sc.edu/apply/index.php"
20,0,1,got the answer
20,1,1,"Hey boy, helpful"
20,0,1,"Thanks, keep going! How much is the application fee?"
20,1,1,"Hey guy, the application fee for college students is $65 (common application fee without waiver); for the general graduate program it is $50. Other applications may cost more."
20,0,1,got the answer
20,1,1,"Hey boy, helpful"
20,0,1,"Thanks, keep going! How can I know the status of the application?"
20,1,1,"Hey kid, you need to go check the application portal or contact the admission office. The Application Portal: https://applyweb.collegenet.com/account/new/create?origin=https://www.applyweb.com/cgi-bin/applymenu?instcode=uscgrad or https://apply.sc . edu/registration/freshman"
20,0,1,got the answer
20,1,1,"Hey boy, helpful"
20,0,1,"Thanks, keep going! How to find a place to stay?"
20,1,1,"Hey guy, campus housing is mostly for freshmen. Most of the university's students and visitors use off-campus housing. Many find www.zillow.com helpful in finding an apartment or room."
20,0,1,got the answer
20,1,1,"Hey boy, helpful"
20,0,1,"Thanks, keep going! How about student life?"
20,1,1,"Hey guy, for on campus housing please contact the help center for customer service: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For off campus housing , you must contact the leasing office of your apartment. The school also provides consulting and legal services support for off-campus living issues: https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
20,0,1,got the answer
20,1,1,"Hey boy, helpful"
20,0,1,"Thanks, keep going! Where to have lunch on campus?"
20,1,1,"Hey guy, there are several places to have lunch on and around campus. Check out lunch spots here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php"
20,0,1,got the answer
20,1,1,"Hey boy, helpful"
20,0,1,"Thanks, keep going! How about the meal plan?"
20,1,1,"Hey guy, there are different types of meal plans for students and colleges. For more information on the meal plan, see the webpage:"
20,0,1,https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php
20,1,1,"Hey kid, did you get the answer?"
20,0,1,useful
20,1,1,"Hey boy, thanks, keep going!"
20,0,1,Bye
20,1,1,"Hey guy, could you give us some feedback about your experience? There will be 5 questions."
20,0,1,Yeah
20,1,1,"Hey kid, are you satisfied with the answers to your questions?"
20,0,1,satisfy
20,1,1,"Hey kid, are you satisfied with the way the chatbot interacted with you?"
20,0,1,interaction
20,1,1,"Hey kid, to what extent will you prefer the chatbot to searching for answers on Google?"
20,0,1,preference
20,1,1,"Hey kid, will you choose the chatbot to find UofSC information for future use?"
20,0,1,future What is your overall satisfaction from using the chatbot to find school information?
20,1,1,"Hey boy, in general"
20,0,1,"Thanks, that's all for the comments. The last part refers to your demographic information."
20,1,1,"Hello guy, Are you currently a student studying less than 2 years at UofSC?"
20,0,1,answer
20,1,1,"Hey boy, what's your gender?"
20,0,1,gender
20,1,1,"Hey kid, what's your age?"
20,0,1,age
20,1,1,"Hey kid, are you married?"
20,0,1,marriage
20,1,1,"Hey kid, what is your current completed education level?"
20,0,1,education
20,1,1,"Hi guys, thanks for your participation and comments. This is all about the experiment."
21,0,1,"Hey! Hello! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about applying, locations, student housing, on-campus meals, etc. How can I help it?"
21,1,1,"Hey boy, how to apply?"
21,0,1,See the web page: https://sc.edu/apply/index.php
21,1,1,"Hey kid, did you get the answer?"
21,0,1,"helpful Thanks, keep going!"
21,1,1,"Hey kid, how's student life?"
21,0,1,"For on-campus housing, please contact the Customer Service Help Center: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For off-campus housing, you should contact with your apartment rental office. The school also provides consulting and legal services support for off-campus living issues: https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
21,1,1,"Hey kid, did you get the answer?"
21,0,1,"helpful Thanks, keep going!"
21,1,1,"Hey kid, where do you eat lunch on campus?"
21,0,1,There are several places to eat lunch on and around campus. Check out lunch spots here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php
21,1,1,"Hey kid, did you get the answer?"
21,0,1,"helpful Thanks, keep going!"
21,1,1,"Hey kid, how about the meal plan?"
21,0,1,"There are different types of meal plans for students and faculties. For more information on the meal plan, see the webpage:"
21,1,1,"Hi guys, https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php"
21,0,1,Did you get the answer?
21,1,1,"Hey boy, helpful"
21,0,1,"Thanks, keep going!"
21,1,1,"hello boy, bye"
21,0,1,Could you give us some feedback on your experience? There will be 5 questions.
21,1,1,hey boy yeah
21,0,1,Are you satisfied with the answers to your questions?
21,1,1,"Hey boy, satisfy"
21,0,1,Are you satisfied with the way the chatbot interacted with you?
21,1,1,"Hey boy, interaction"
21,0,1,To what extent will you prefer the chatbot to searching for answers on Google?
21,1,1,"Hey boy, preference"
21,0,1,Will you choose the chatbot to find UofSC information for future use? future
21,1,1,"Hey kid, what is your overall satisfaction from using the chatbot to find out the school information?"
21,0,1,in general
21,1,1,"Hey guy, thanks, that's all for the comments. The last part refers to your demographic information."
21,0,1,Are you currently a student studying less than 2 years at UofSC?
21,1,1,"Hey boy, answer"
21,0,1,What is your gender?
21,1,1,"Hey boy, gender"
21,0,1,How old are you?
21,1,1,"Hey boy, age"
21,0,1,Is married?
21,1,1,"Hey boy, marriage"
21,0,1,What is your current completed education level?
21,1,1,"Hey boy, education"
21,0,1,Thank you for your participation and comments. This is all about the experiment.
22,1,2,"hello girl, hello"
22,0,2,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about applying, locations, student housing, on-campus meals, etc. How can I help it?"
22,1,2,"hello girl, bye"
22,0,2,Could you give us some feedback on your experience? There will be 5 questions.
22,1,2,"hello girl, no"
22,0,2,Please just give us a general comment. What is your overall satisfaction from using the chatbot to find school information?
22,1,2,"Hey girl, shorty"
22,0,2,Thank you for your participation and comments. This is all about the experiment.
23,1,2,"hello girl, hello"
23,0,2,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about applying, locations, student housing, on-campus meals, etc. How can I help it? What is the cheapest housing on campus?"
23,1,2,"Hi girl, sorry I misunderstood that. Could you rephrase or ask another question?"
23,0,2,How many restaurants are part of the dining plan?
23,1,2,"Hi girl, there are different types of meal plans for students and colleges. For more information on the meal plan, see the webpage:"
23,0,2,https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php
23,1,2,"Hey girl, did you get the answer?"
23,0,2,useful
23,1,2,"Hey girl, thanks, keep going!"
23,0,2,"hello hello! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about applying, locations, student housing, on-campus meals, etc. How can I help it?"
23,1,2,"Hey girl, when is the application deadline?"
23,0,2,"Sorry, I didn't quite understand that. Could you rephrase or ask another question?"
23,1,2,"Hey girl, when does the app start?"
23,0,2,You must go to consult the application portal or contact the admission office. The Application Portal: https://applyweb.collegenet.com/account/new/create?origin=https://www.applyweb.com/cgi-bin/applymenu?instcode=uscgrad or https://apply.sc . edu/register/freshman Did you get the answer?
23,1,2,"Hi girl, helpful"
23,0,2,"Thanks, keep going!"
23,1,2,"Hey girl, is there sushi on campus?"
23,0,2,"There is a wide range of employment opportunities on campus designed to develop your essential and marketable skills. Check the web page: https://sc.edu/about/employment/student-employment/index.php Also, there are many graduate assistant positions for graduate students: https://sc.edu/study/colleges_schools/ graduate_school/paying_for_graduate_school/attendants/index.php"
23,1,2,"Hey girl, did you get the answer?"
23,0,2,useful
23,1,2,"Hey girl, thanks, keep going!"
23,0,2,how much does student life cost
23,1,2,"Hey girl, on campus resident housing price ranges from $3100 to $6600 per semester. For more details, see the web page: https://sc.edu/about/offices_and_divisions/housing/index.php; The price of an off-campus apartment in Columbia ranges from $500 to $1,500. A room can be found at 350-600 USD. Columbia offers a variety of traditional and family-friendly apartment and living options. You can expand your search to websites such as ApartmentFinder.com, ApartmentList.com, Zillow.com, Trulia.com, and Homes.com."
23,0,2,Did you get the answer?
23,1,2,"Hi girl, helpful"
23,0,2,"Thanks, keep going!"
23,1,2,"hello girl, bye"
23,0,2,Could you give us some feedback on your experience? There will be 5 questions.
23,1,2,hey girl yeah
23,0,2,Are you satisfied with the answers to your questions?
23,1,2,"Hey girl, please"
23,0,2,Are you satisfied with the way the chatbot interacted with you?
23,1,2,"Hey girl, interaction"
23,0,2,To what extent will you prefer the chatbot to searching for answers on Google? preference
23,1,2,"Hey girl, will you choose the chatbot to find UofSC information for future use?"
23,0,2,future
23,1,2,"Hi girl, what is your overall satisfaction from using the chatbot to find out the school information?"
23,0,2,in general
23,1,2,"Hey girl, thanks, that's all for the comments. The last part refers to your demographic information."
23,0,2,Are you currently a student studying less than 2 years at UofSC?
23,1,2,"Hey girl, answer"
23,0,2,What is your gender?
23,1,2,"Hey girl, gender"
23,0,2,How old are you?
23,1,2,"Hey girl, age"
23,0,2,Is married?
23,1,2,"Hey girl, marriage"
23,0,2,What is your current completed education level? education
23,1,2,"Hello girl, thanks for your participation and comments. This is all about the experiment."
24,0,2,Hola
24,1,2,"Hey girl Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about applying, locations, student housing, on-campus meals, etc. How can I help it?"
24,0,2,how to apply See website: https://sc.edu/apply/index.php
24,1,2,"Hey girl, did you get the answer?"
24,0,2,useful
24,1,2,"Hey girl, thanks, keep going!"
24,0,2,"eat meal plan There are different types of meal plans for students and faculties. For more information on the meal plan, see the webpage:"
24,1,2,"Hey girl, https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php"
24,0,2,Did you get the answer?
24,1,2,"Hi girl, helpful"
24,0,2,"Thanks, keep going! student"
24,1,2,"Hey girl, freshmen, in order to receive your CarolinaCard upon move-in, you must upload your photo and sign the cardholder agreement. Transfer students, please follow the above requirements to pick up your CarolinaCard at our Russell House Student Union basement office on Greene Street. Faculty and staff must also follow the above requirements and go to the CarolinaCard office inside Russell House."
24,0,2,Did you get the answer?
24,1,2,"Hi girl, helpful"
24,0,2,"Thanks, keep going!"
24,1,2,"Hey girl, cost of living"
24,0,2,"For on-campus housing, please contact the Customer Service Help Center: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For off-campus housing, you should contact with your apartment rental office. The school also provides consulting and legal services support for off-campus living issues: https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
24,1,2,"Hey girl, did you get the answer?"
24,0,2,useful
24,1,2,"Hey girl, thanks, keep going!"
24,0,2,bye
24,1,2,"Hi girl, could you give us some feedback about your experience? There will be 5 questions."
24,0,2,Yeah
24,1,2,"Hello girl, Are you satisfied with the answers to your questions?"
24,0,2,satisfy
24,1,2,"Hello girl, are you satisfied with the way the chatbot interacted with you?"
24,0,2,interaction To what extent will you prefer the chatbot to searching for answers on Google?
24,1,2,hey girl preference
24,0,2,Will you choose the chatbot to find UofSC information for future use?
24,1,2,"Hey girl, future"
24,0,2,What is your overall satisfaction from using the chatbot to find school information?
24,1,2,"Hi girl, in general"
24,0,2,"Thanks, that's all for the comments. The last part refers to your demographic information."
24,1,2,"Hello girl, Are you currently a student studying less than 2 years at UofSC?"
24,0,2,answer
24,1,2,"Hey girl, what's your gender?"
24,0,2,gender
24,1,2,"Hey girl, what's your age?"
24,0,2,age
24,1,2,"Hey girl, are you married?"
24,0,2,marriage What is your current educational level?
24,1,2,"Hey girl, education"
24,0,2,Thank you for your participation and comments. This is all about the experiment.
25,1,2,"hello girl, hello"
25,0,2,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about applying, locations, student housing, on-campus meals, etc. How can I help it?"
25,1,2,"Hey girl, where can I apply?"
25,0,2,Check the web page: https://sc.edu/apply/index.php Did you get the answer?
25,1,2,"Hi girl, helpful"
25,0,2,"Thanks, keep going!"
25,1,2,"Hey girl, what's the cost of housing on campus?"
25,0,2,"The typical price of a student apartment in Columbia ranges from $500 to $1,500. A room can be found at 350-600 USD."
25,1,2,"Hey girl, what's to eat on campus?"
25,0,2,"See campus buildings and facilities at https://sc.edu/about/offices_and_divisions/student_affairs/our_facilities/index.php. Also, there are interactive campus maps: https://www.sc.edu/visit/map/ Got the answer?"
25,1,2,"Hi girl, helpful"
25,0,2,"Thanks, keep going!"
25,1,2,"Hey girl, when is the application deadline?"
25,0,2,"Sorry, I didn't quite understand that. Could you rephrase or ask another question? What is the cost of the meal plan?"
25,1,2,"Hi girl, there are different types of meal plans for students and colleges. For more information on the meal plan, see the webpage:"
25,0,2,https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php
25,1,2,"Hey girl, did you get the answer?"
25,0,2,"helpful Thanks, keep going!"
25,1,2,"Hello girl, where can I track the status of my application?"
25,0,2,You must go to consult the application portal or contact the admission office. The Application Portal: https://applyweb.collegenet.com/account/new/create?origin=https://www.applyweb.com/cgi-bin/applymenu?instcode=uscgrad or https://apply.sc . edu/registration/freshman
25,1,2,"Hey girl, did you get the answer?"
25,0,2,"helpful Thanks, keep going!"
25,1,2,"Hey girl, where's the campus?"
25,0,2,"See campus buildings and facilities at https://sc.edu/about/offices_and_divisions/student_affairs/our_facilities/index.php. Additionally, there are interactive campus maps: https://www.sc.edu/visit/map/"
25,1,2,"Hey girl, did you get the answer?"
25,0,2,useful
25,1,2,"Hey girl, thanks, keep going!"
25,0,2,What is the application fee?
25,1,2,"Hey girl, the application fee for college students is $65 (common application fee without waiver); for the general graduate program it is $50. Other applications may cost more."
25,0,2,Did you get the answer?
25,1,2,"Hi girl, helpful"
25,0,2,"Thanks, keep going!"
25,1,2,"hello girl, bye"
25,0,2,Could you give us some feedback on your experience? There will be 5 questions.
25,1,2,hey girl yeah
25,0,2,Are you satisfied with the answers to your questions?
25,1,2,"Hey girl, please"
25,0,2,Are you satisfied with the way the chatbot interacted with you? interaction
25,1,2,"Hey girl, to what extent will you prefer the chatbot to searching for answers on Google?"
25,0,2,preference
25,1,2,"Hey girl, will you choose the chatbot to find UofSC information for future use?"
25,0,2,future
25,1,2,"Hi girl, what is your overall satisfaction from using the chatbot to find out the school information?"
25,0,2,in general
25,1,2,"Hey girl, thanks, that's all for the comments. The last part refers to your demographic information."
25,0,2,Are you currently a student studying less than 2 years at UofSC?
25,1,2,"Hey girl, answer"
25,0,2,What is your gender?
25,1,2,"Hey girl, gender"
25,0,2,How old are you?
25,1,2,"Hey girl, age"
25,0,2,Is married?
25,1,2,"Hey girl, marriage"
25,0,2,What is your current completed education level? education
25,1,2,"Hello girl, thanks for your participation and comments. This is all about the experiment."
25,0,2,Hola
25,1,2,"Hey girl Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about applying, locations, student housing, on-campus meals, etc. How can I help it?"
25,0,2,"Hey! Hello! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about applying, locations, student housing, on-campus meals, etc. How can I help it?"
25,1,2,"Hello girl, how should I apply?"
25,0,2,Check the web page: https://sc.edu/apply/index.php Did you get the answer?
25,1,2,"Hi girl, helpful"
25,0,2,"Thanks, keep going! How much would the application fee be? The application fee for bachelor's degree is $65 (common application fee without waiver); for the general graduate program it is $50. Other applications may cost more."
25,1,2,"Hey girl, did you get the answer?"
25,0,2,Where can I find an apartment?
25,1,2,"Hey girl, the typical price for a student apartment in Columbia ranges from $500 to $1,500. A room can be found at 350-600 USD."
25,0,2,Did you get the answer?
25,1,2,"Hey girl, is the food good on campus?"
25,0,2,There is a wide range of employment opportunities on campus designed to develop your essential and marketable skills. See web page: https://sc.edu/about/employment/student-employment/index.php
25,1,2,"Hey girl, there are also many graduate assistant positions for graduate students: https://sc.edu/study/colleges_schools/graduate_school/paying_for_graduate_school/assistantships/index.php"
25,0,2,Did you get the answer? useful
25,1,2,"Hey girl, thanks, keep going!"
25,0,2,When the deadline?
25,1,2,"Hi girl, sorry I misunderstood that. Could you rephrase or ask another question?"
25,0,2,When is the deadline to apply?
25,1,2,"Hi girl, sorry I misunderstood that. Could you rephrase or ask another question?"
25,0,2,How can I find out the status/deadline of the application...
25,1,2,"Hello girl, you should go check the application portal or contact the admission office. The Application Portal: https://applyweb.collegenet.com/account/new/create?origin=https://www.applyweb.com/cgi-bin/applymenu?instcode=uscgrad or https://apply.sc . edu/registration/freshman"
25,0,2,Did you get the answer?
25,1,2,"Hi girl, helpful"
25,0,2,"Thanks, keep going!"
25,1,2,"hello girl, bye"
25,0,2,Could you give us some feedback on your experience? There will be 5 questions.
25,1,2,hey girl yeah
25,0,2,Are you satisfied with the answers to your questions?
25,1,2,"Hey girl, please"
25,0,2,Are you satisfied with the way the chatbot interacted with you? interaction
25,1,2,"Hey girl, to what extent will you prefer the chatbot to searching for answers on Google?"
25,0,2,preference
25,1,2,"Hey girl, will you choose the chatbot to find UofSC information for future use?"
25,0,2,future
25,1,2,"Hi girl, what is your overall satisfaction from using the chatbot to find out the school information?"
25,0,2,in general
25,1,2,"Hey girl, thanks, that's all for the comments. The last part refers to your demographic information."
25,0,2,Are you currently a student studying less than 2 years at UofSC?
25,1,2,"Hey girl, answer"
25,0,2,What is your gender? gender
25,1,2,"Hey girl, what's your age?"
25,0,2,age
25,1,2,"Hey girl, are you married?"
25,0,2,marriage
25,1,2,"Hello girl, what is your current full education level?"
25,0,2,education Thank you for your participation and comments. This is all about the experiment.
26,1,2,"hello girl, hello"
26,0,2,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about applying, locations, student housing, on-campus meals, etc. How can I help it?"
26,1,2,"Hey girl, what are the available ways?"
26,0,2,"Sorry, I didn't quite understand that. Could you rephrase or ask another question? What's to eat on campus?"
26,1,2,"Hey girl, check out campus buildings and facilities at https://sc.edu/about/offices_and_divisions/student_affairs/our_facilities/index.php. Additionally, there are interactive campus maps: https://www.sc.edu/visit/map/"
26,0,2,Did you get the answer?
26,1,2,"Hi girl, helpful"
26,0,2,"Thanks, keep going! What is the application deadline?"
26,1,2,"Hi girl, it may vary in different years. For 2022: Spring 2022 Application Deadline: November 1 Spring 2022 Credential Application Deadline: December 19 Fall 2022 Application Deadline: July 1 Fall 2022 Credential Application Deadline: 2022 (including official transcripts): July 15 Summer 2022 (classes begin in June) Summer 2022 application deadline: May 1 Summer 2022 credentialing deadline (including official transcripts) : 15 th of May"
26,0,2,Did you get the answer?
26,1,2,"Hello girl, useful. Hello girl, thank you, continue!"
26,0,2,How much does the meal plan cost?
