C_num,UB,User_gender,Text
13,0,1,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing
13,0,1,Was this helpful?
13,1,1,"Hey boy, helpful"
13,0,1,"Thanks,  carry on!"
13,1,1,"Hey boy, how is life in Columbia"
13,0,1,Please refer to the FAQ here for answer - https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing
13,0,1,Was this helpful?
13,1,1,"Hey boy, helpful"
13,0,1,"Thanks,  carry on!"
13,1,1,"Hey boy, bye"
13,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions.
13,1,1,"Hey boy, Yes"
13,0,1,Are you satisfied with the answers to your questions?
13,1,1,"Hey boy, satisfy"
13,0,1,Are you satisfied with how the chatbot interacted with you?
13,1,1,"Hey boy, interaction"
13,0,1,To what extent will you prefer the chatbot over Google search for the answers?
13,1,1,"Hey boy, preference"
13,0,1,Will you choose the chatbot to find UofSC info for the future use?
13,1,1,"Hey boy, future"
13,0,1,What's your overall satisfaction of using the chatbot to find the school information?
13,1,1,"Hey boy, overall"
13,0,1,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
13,0,1,Are you currently a student studying less than 2 years at UofSC?
13,1,1,"Hey boy, answer"
13,0,1,What's your gender?
13,1,1,"Hey boy, gender"
13,0,1,What's your age?
13,1,1,"Hey boy, age"
13,0,1,Are you married?
13,1,1,"Hey boy, marriage"
13,0,1,What is your current completed education level?
13,1,1,"Hey boy, education"
13,0,1,Thanks for your participation and feedbacks. This is all about the experiment.
14,1,1,"Hey boy, Hi"
14,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
14,1,1,"Hey boy, How to apply?"
14,0,1,Please referto the webpage: https://sc.edu/apply/index.php 
14,0,1,Did you get the answer
14,1,1,"Hey boy, helpful"
14,0,1,"Thanks,  carry on!"
14,1,1,"Hey boy, How much is the application fee?"
14,0,1,The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more.
14,1,1,"Hey boy, bye'"
14,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions. 
14,1,1,"Hey boy, No"
14,0,1,Please just give us an overall feedback. What's your overall satisfaction of using the chatbot to find the school information?
14,1,1,"Hey boy, short"
14,0,1,Thanks for your participation and feedbacks. This is all about the experiment.
15,1,1,"Hey boy, Hi"
15,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
15,1,1,"Hey boy, How to find a place to stay?"
15,0,1,The campus housing is mainly for freshmen students. Most of univeristy's students and visitors use off-campus housing. Many find www.zillow.com useful for finding an appartment or a room.
15,0,1,Did you get the answer
15,1,1,"Hey boy, helpful"
15,0,1,"Thanks,  carry on!"
15,1,1,"Hey boy, How much is the application fee?"
15,0,1,The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more.
15,1,1,"Hey boy, How to apply?"
15,1,1,"Hey boy, How's about the student housing"
15,0,1,"The resident on-campus housing price varies from $3100 to $6600 per semester. For more details,  please refer to the webpage: https://sc.edu/about/offices_and_divisions/housing/index.php; The off-campus apartment price in Columbia ranges from 500-1500 USD. A room can be found at 350-600 USD. Columbia offers a range of traditional,  family-friendly housing options and apartments. You can widen your search on websites such as ApartmentFinder.com,  ApartmentList.com,  Zillow.com,  Trulia.com,  and Homes.com."
15,0,1,Did you get the answer
15,1,1,"Hey boy, helpful"
15,0,1,"Thanks,  carry on!"
15,1,1,"Hey boy, How to apply"
15,1,1,"Hey boy, Where to have lunch on campus?"
15,0,1,There's a number of lunch places within and around the campus. Please see the lunch places here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php 
15,1,1,"Hey boy, Bye"
15,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions. 
15,1,1,"Hey boy, No"
15,0,1,Please just give us an overall feedback. What's your overall satisfaction of using the chatbot to find the school information?
15,1,1,"Hey boy, short"
15,0,1,Thanks for your participation and feedbacks. This is all about the experiment.
16,1,1,"Hey boy, Hi"
16,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
16,1,1,"Hey boy, How to apply?"
16,0,1,Please referto the webpage: https://sc.edu/apply/index.php 
16,0,1,Did you get the answer
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks,  carry on!"
16,1,1,"Hey boy, How much is the application fee?"
16,0,1,The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more.
16,0,1,Did you get the answer
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks,  carry on!"
16,1,1,"Hey boy, How to find a place to stay?"
16,0,1,The campus housing is mainly for freshmen students. Most of univeristy's students and visitors use off-campus housing. Many find www.zillow.com useful for finding an appartment or a room.
16,0,1,Did you get the answer
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks,  carry on!"
16,1,1,"Hey boy, What's the cost of the student living?"
16,0,1,"For the on-campus housing,  please contact the help center for the customer service: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For the off-campus housing,  you should cantact your apartment leasing office. The school also provide consulting and legal service support for the off-campus living issues:  https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
16,0,1,Did you get the answer
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks,  carry on!"
16,1,1,"Hey boy, Where to have lunch on campus?"
16,0,1,There's a number of lunch places within and around the campus. Please see the lunch places here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php 
16,0,1,Did you get the answer
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks,  carry on!"
16,1,1,"Hey boy, How's about the meal plan?"
16,0,1,How about the meal plan?
16,0,1,Did you get the answer
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks,  carry on!"
16,1,1,"Hey boy, How's about the meal plan?"
16,0,1,How about the meal plan?
16,0,1,Did you get the answer
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks,  carry on!"
16,1,1,"Hey boy, What's the cost eating on campus?"
16,0,1,Typical student apartment price in Columbia range from 500-1500 USD. A room can be found at 350-600 USD.
16,0,1,Did you get the answer
16,1,1,"Hey boy, helpful"
16,0,1,"Thanks,  carry on!"
16,1,1,"Hey boy, How's the application requirement"
16,0,1,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
16,1,1,"Hey boy, application requirement"
16,0,1,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
16,1,1,"Hey boy, How's about the student housing"
16,0,1,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
16,1,1,"Hey boy, Bye"
16,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions. 
16,1,1,"Hey boy, Yes"
16,0,1,Are you satisfied with the answers to your questions?
16,1,1,"Hey boy, satisfy"
16,0,1,Are you satisfied with how the chatbot interacted with you?
16,1,1,"Hey boy, interaction"
16,0,1,To what extent will you prefer the chatbot over Google search for the answers?
16,1,1,"Hey boy, preference"
16,0,1,Will you choose the chatbot to find UofSC info for the future use?
16,1,1,"Hey boy, future"
16,0,1,What's your overall satisfaction of using the chatbot to find the school information?
16,1,1,"Hey boy, overall"
16,0,1,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
16,0,1,Are you currently a student studying less than 2 years at UofSC?
16,1,1,"Hey boy, answer"
16,0,1,What's your gender?
16,1,1,"Hey boy, gender"
16,0,1,What's your age?
16,1,1,"Hey boy, age"
16,0,1,Are you married?
16,1,1,"Hey boy, marriage"
16,0,1,What is your current completed education level?
16,1,1,"Hey boy, education"
16,0,1,Thanks for your participation and feedbacks. This is all about the experiment.
17,1,1,"Hey boy, Hi"
17,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
17,1,1,"Hey boy, How to apply?"
17,0,1,Please referto the webpage: https://sc.edu/apply/index.php 
17,0,1,Did you get the answer
17,1,1,"Hey boy, helpful"
17,0,1,"Thanks,  carry on!"
17,1,1,"Hey boy, How much is the application fee?"
17,0,1,The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more.
17,1,1,"Hey boy, How to find a place to stay?"
17,0,1,The campus housing is mainly for freshmen students. Most of univeristy's students and visitors use off-campus housing. Many find www.zillow.com useful for finding an appartment or a room.
17,0,1,Did you get the answer
17,1,1,"Hey boy, helpful"
17,0,1,"Thanks,  carry on!"
17,1,1,"Hey boy, Where to have lunch on campus?"
17,0,1,There's a number of lunch places within and around the campus. Please see the lunch places here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php 
17,1,1,"Hey boy, How's about the meal plan?"
17,0,1,How about the meal plan?
17,0,1,Did you get the answer
17,1,1,"Hey boy, helpful"
17,0,1,"Thanks,  carry on!"
17,1,1,"Hey boy, Bye"
17,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions. 
17,1,1,"Hey boy, No"
17,0,1,Please just give us an overall feedback. What's your overall satisfaction of using the chatbot to find the school information?
17,1,1,"Hey boy, short"
17,0,1,Thanks for your participation and feedbacks. This is all about the experiment.
18,1,1,"Hey boy, Hi"
18,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
18,1,1,"Hey boy, How's about the meal plan?"
18,0,1,"The are different kinds of meal plans for students and faculties. More about the meal plan,  please refer to the webpage: "
18,0,1,https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php
18,1,1,"Hey boy, Did you get the answer"
18,0,1,helpful
18,1,1,"Hey boy, Thanks,  carry on!"
18,0,1,Bye
18,1,1,"Hey boy, Could you give us some feedbacks regarding your experience? There will be 5 questions. "
18,0,1,No
18,1,1,"Hey boy, Please just give us an overall feedback. What's your overall satisfaction of using the chatbot to find the school information?"
18,0,1,short
18,1,1,"Hey boy, Thanks for your participation and feedbacks. This is all about the experiment."
19,0,1,Hi
19,1,1,"Hey boy, Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
19,0,1,How to apply?
19,0,1,Please referto the webpage: https://sc.edu/apply/index.php 
19,1,1,"Hey boy, Did you get the answer"
19,0,1,helpful
19,1,1,"Hey boy, Thanks,  carry on!"
19,0,1,How much is the application fee?
19,1,1,"Hey boy, The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more."
19,1,1,"Hey boy, How can I know the application status"
19,0,1,How to find a place to stay
19,0,1,The campus housing is mainly for freshmen students. Most of univeristy's students and visitors use off-campus housing. Many find www.zillow.com useful for finding an appartment or a room.
19,1,1,"Hey boy, Did you get the answer"
19,0,1,helpful
19,1,1,"Hey boy, Thanks,  carry on!"
19,0,1,What's the cost of the student living?
19,1,1,"Hey boy, For the on-campus housing,  please contact the help center for the customer service: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For the off-campus housing,  you should cantact your apartment leasing office. The school also provide consulting and legal service support for the off-campus living issues:  https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
19,0,1,Where to have lunch on campus?
19,0,1,There's a number of lunch places within and around the campus. Please see the lunch places here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php 
19,1,1,"Hey boy, Did you get the answer"
19,0,1,helpful
19,1,1,"Hey boy, Thanks,  carry on!"
19,0,1,What to eat on campus?
19,1,1,"Hey boy, I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
19,0,1,How's about the meal plan
19,0,1,"The are different kinds of meal plans for students and faculties. More about the meal plan,  please refer to the webpage: "
19,1,1,"Hey boy, https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php"
19,0,1,Did you get the answer
19,1,1,"Hey boy, helpful"
19,0,1,"Thanks,  carry on!"
19,1,1,"Hey boy, bye"
19,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions. 
19,1,1,"Hey boy, Yes"
19,0,1,Are you satisfied with the answers to your questions?
19,1,1,"Hey boy, satisfy"
19,0,1,Are you satisfied with how the chatbot interacted with you?
19,1,1,"Hey boy, interaction"
19,0,1,To what extent will you prefer the chatbot over Google search for the answers?
19,1,1,"Hey boy, preference"
19,0,1,Will you choose the chatbot to find UofSC info for the future use?
19,1,1,"Hey boy, future"
19,0,1,What's your overall satisfaction of using the chatbot to find the school information?
19,0,1,overall
19,1,1,"Hey boy, Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
19,0,1,Are you currently a student studying less than 2 years at UofSC?
19,1,1,"Hey boy, answer"
19,0,1,What's your gender?
19,1,1,"Hey boy, gender"
19,0,1,What's your age?
19,1,1,"Hey boy, age"
19,0,1,Are you married?
19,1,1,"Hey boy, marriage"
19,0,1,What is your current completed education level?
19,1,1,"Hey boy, education"
19,0,1,Thanks for your participation and feedbacks. This is all about the experiment.
20,1,1,"Hey boy, Hi"
20,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
20,0,1,How to apply?
20,1,1,"Hey boy, Please refer to the webpage: https://sc.edu/apply/index.php "
20,0,1,Did you get the answer
20,1,1,"Hey boy, helpful"
20,0,1,"Thanks,  carry on!"
20,0,1,How much is the application fee?
20,1,1,"Hey boy, The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more."
20,0,1,Did you get the answer
20,1,1,"Hey boy, helpful"
20,0,1,"Thanks,  carry on!"
20,0,1,How can I know the application status
20,1,1,"Hey boy, You need to go to check the application portal or contact to the admission office. The application portal: https://applyweb.collegenet.com/account/new/create?origin=https://www.applyweb.com/cgi-bin/applymenu?instcode=uscgrad or https://apply.sc.edu/register/freshman "
20,0,1,Did you get the answer
20,1,1,"Hey boy, helpful"
20,0,1,"Thanks,  carry on!"
20,0,1,How to find a place to stay?
20,1,1,"Hey boy, The campus housing is mainly for freshmen students. Most of univeristy's students and visitors use off-campus housing. Many find www.zillow.com useful for finding an appartment or a room."
20,0,1,Did you get the answer
20,1,1,"Hey boy, helpful"
20,0,1,"Thanks,  carry on!"
20,0,1,How's about the student living?
20,1,1,"Hey boy, For the on-campus housing,  please contact the help center for the customer service: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For the off-campus housing,  you should cantact your apartment leasing office. The school also provide consulting and legal service support for the off-campus living issues:  https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
20,0,1,Did you get the answer
20,1,1,"Hey boy, helpful"
20,0,1,"Thanks,  carry on!"
20,0,1,Where to have lunch on campus?
20,1,1,"Hey boy, There's a number of lunch places within and around the campus. Please see the lunch places here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php "
20,0,1,Did you get the answer
20,1,1,"Hey boy, helpful"
20,0,1,"Thanks,  carry on!"
20,0,1,How's about the meal plan?
20,1,1,"Hey boy, The are different kinds of meal plans for students and faculties. More about the meal plan,  please refer to the webpage: "
20,0,1,https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php
20,1,1,"Hey boy, Did you get the answer"
20,0,1,helpful
20,1,1,"Hey boy, Thanks,  carry on!"
20,0,1,Bye
20,1,1,"Hey boy, Could you give us some feedbacks regarding your experience? There will be 5 questions. "
20,0,1,Yes
20,1,1,"Hey boy, Are you satisfied with the answers to your questions?"
20,0,1,satisfy
20,1,1,"Hey boy, Are you satisfied with how the chatbot interacted with you?"
20,0,1,interaction
20,1,1,"Hey boy, To what extent will you prefer the chatbot over Google search for the answers?"
20,0,1,preference
20,1,1,"Hey boy, Will you choose the chatbot to find UofSC info for the future use?"
20,0,1,future
20,0,1,What's your overall satisfaction of using the chatbot to find the school information?
20,1,1,"Hey boy, overall"
20,0,1,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
20,1,1,"Hey boy, Are you currently a student studying less than 2 years at UofSC?"
20,0,1,answer
20,1,1,"Hey boy, What's your gender?"
20,0,1,gender
20,1,1,"Hey boy, What's your age?"
20,0,1,age
20,1,1,"Hey boy, Are you married?"
20,0,1,marriage
20,1,1,"Hey boy, What is your current completed education level?"
20,0,1,education
20,1,1,"Hey boy, Thanks for your participation and feedbacks. This is all about the experiment."
21,0,1,Hi
21,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
21,1,1,"Hey boy, How to apply?"
21,0,1,Please refer to the webpage: https://sc.edu/apply/index.php 
21,1,1,"Hey boy, Did you get the answer?"
21,0,1,helpful
21,0,1,"Thanks,  carry on!"
21,1,1,"Hey boy, How's about the student living?"
21,0,1,"For the on-campus housing,  please contact the help center for the customer service: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For the off-campus housing,  you should cantact your apartment leasing office. The school also provide consulting and legal service support for the off-campus living issues:  https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
21,1,1,"Hey boy, Did you get the answer?"
21,0,1,helpful
21,0,1,"Thanks,  carry on!"
21,1,1,"Hey boy, Where to have lunch on campus?"
21,0,1,There's a number of lunch places within and around the campus. Please see the lunch places here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php 
21,1,1,"Hey boy, Did you get the answer?"
21,0,1,helpful
21,0,1,"Thanks,  carry on!"
21,1,1,"Hey boy, How's about the meal plan?"
21,0,1,"The are different kinds of meal plans for students and faculties. More about the meal plan,  please refer to the webpage: "
21,1,1,"Hey boy, https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php"
21,0,1,Did you get the answer?
21,1,1,"Hey boy, helpful"
21,0,1,"Thanks,  carry on!"
21,1,1,"Hey boy, Bye"
21,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions. 
21,1,1,"Hey boy, Yes"
21,0,1,Are you satisfied with the answers to your questions?
21,1,1,"Hey boy, satisfy"
21,0,1,Are you satisfied with how the chatbot interacted with you?
21,1,1,"Hey boy, interaction"
21,0,1,To what extent will you prefer the chatbot over Google search for the answers?
21,1,1,"Hey boy, preference"
21,0,1,Will you choose the chatbot to find UofSC info for the future use?
21,0,1,future
21,1,1,"Hey boy, What's your overall satisfaction of using the chatbot to find the school information?"
21,0,1,overall
21,1,1,"Hey boy, Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
21,0,1,Are you currently a student studying less than 2 years at UofSC?
21,1,1,"Hey boy, answer"
21,0,1,What's your gender?
21,1,1,"Hey boy, gender"
21,0,1,What's your age?
21,1,1,"Hey boy, age"
21,0,1,Are you married?
21,1,1,"Hey boy, marriage"
21,0,1,What is your current completed education level?
21,1,1,"Hey boy, education"
21,0,1,Thanks for your participation and feedbacks. This is all about the experiment.
22,1,2,"Hey girl, Hi"
22,0,2,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
22,1,2,"Hey girl, bye"
22,0,2,Could you give us some feedbacks regarding your experience? There will be 5 questions. 
22,1,2,"Hey girl, No"
22,0,2,Please just give us an overall feedback. What's your overall satisfaction of using the chatbot to find the school information?
22,1,2,"Hey girl, short"
22,0,2,Thanks for your participation and feedbacks. This is all about the experiment.
23,1,2,"Hey girl, Hi"
23,0,2,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
23,0,2,what is the cheapest housing on campus?
23,1,2,"Hey girl, I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
23,0,2,How many restaurants are part of the meal plan?
23,1,2,"Hey girl, The are different kinds of meal plans for students and faculties. More about the meal plan,  please refer to the webpage: "
23,0,2,https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php
23,1,2,"Hey girl, Did you get the answer?"
23,0,2,helpful
23,1,2,"Hey girl, Thanks,  carry on!"
23,0,2,hello
23,0,2,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
23,1,2,"Hey girl, when is the application deadline"
23,0,2,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
23,1,2,"Hey girl, when does application start"
23,0,2,You need to go to check the application portal or contact to the admission office. The application portal: https://applyweb.collegenet.com/account/new/create?origin=https://www.applyweb.com/cgi-bin/applymenu?instcode=uscgrad or https://apply.sc.edu/register/freshman 
23,0,2,Did you get the answer?
23,1,2,"Hey girl, helpful"
23,0,2,"Thanks,  carry on!"
23,1,2,"Hey girl, is there sushi on campus?"
23,0,2,"There's a wide range of employment opportunities on campus designed to develop your essential,  marketable skills. Please refer to the webpage:  https://sc.edu/about/employment/student-employment/index.php  "
23,0,2," Also,  there are lots of graduate assistant postions for graduate students: https://sc.edu/study/colleges_schools/graduate_school/paying_for_graduate_school/assistantships/index.php "
23,1,2,"Hey girl, Did you get the answer?"
23,0,2,helpful
23,1,2,"Hey girl, Thanks,  carry on!"
23,0,2,how much does student living cost
23,1,2,"Hey girl, The resident on-campus housing price varies from $3100 to $6600 per semester. For more details,  please refer to the webpage: https://sc.edu/about/offices_and_divisions/housing/index.php; The off-campus apartment price in Columbia ranges from 500-1500 USD. A room can be found at 350-600 USD. Columbia offers a range of traditional,  family-friendly housing options and apartments. You can widen your search on websites such as ApartmentFinder.com,  ApartmentList.com,  Zillow.com,  Trulia.com,  and Homes.com."
23,0,2,Did you get the answer?
23,1,2,"Hey girl, helpful"
23,0,2,"Thanks,  carry on!"
23,1,2,"Hey girl, bye"
23,0,2,Could you give us some feedbacks regarding your experience? There will be 5 questions. 
23,1,2,"Hey girl, Yes"
23,0,2,Are you satisfied with the answers to your questions?
23,1,2,"Hey girl, satisfy"
23,0,2,Are you satisfied with how the chatbot interacted with you?
23,1,2,"Hey girl, interaction"
23,0,2,To what extent will you prefer the chatbot over Google search for the answers?
23,0,2,preference
23,1,2,"Hey girl, Will you choose the chatbot to find UofSC info for the future use?"
23,0,2,future
23,1,2,"Hey girl, What's your overall satisfaction of using the chatbot to find the school information?"
23,0,2,overall
23,1,2,"Hey girl, Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
23,0,2,Are you currently a student studying less than 2 years at UofSC?
23,1,2,"Hey girl, answer"
23,0,2,What's your gender?
23,1,2,"Hey girl, gender"
23,0,2,What's your age?
23,1,2,"Hey girl, age"
23,0,2,Are you married?
23,1,2,"Hey girl, marriage"
23,0,2,What is your current completed education level?
23,0,2,education
23,1,2,"Hey girl, Thanks for your participation and feedbacks. This is all about the experiment."
24,0,2,Hi
24,1,2,"Hey girl, Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
24,0,2,how to apply
24,0,2,Please refer to the webpage: https://sc.edu/apply/index.php 
24,1,2,"Hey girl, Did you get the answer?"
24,0,2,helpful
24,1,2,"Hey girl, Thanks,  carry on!"
24,0,2,eat mael plan
24,0,2,"The are different kinds of meal plans for students and faculties. More about the meal plan,  please refer to the webpage: "
24,1,2,"Hey girl, https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php"
24,0,2,Did you get the answer?
24,1,2,"Hey girl, helpful"
24,0,2,"Thanks,  carry on!"
24,0,2,student
24,1,2,"Hey girl, First year students,  in order to receive your CarolinaCard upon move-in you must upload your photo and sign the cardholder agreement.  Transfer students,  please follow the requirements above in order to pick up your CarolinaCard in our office in the basement of the Russell House Student Union on Greene Street.  Faculty and staff,  you will also need to follow the requirements above and come to the CarolinaCard office inside the Russell House."
24,0,2,Did you get the answer?
24,1,2,"Hey girl, helpful"
24,0,2,"Thanks,  carry on!"
24,1,2,"Hey girl, cost of living"
24,0,2,"For the on-campus housing,  please contact the help center for the customer service: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For the off-campus housing,  you should cantact your apartment leasing office. The school also provide consulting and legal service support for the off-campus living issues:  https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
24,1,2,"Hey girl, Did you get the answer?"
24,0,2,helpful
24,1,2,"Hey girl, Thanks,  carry on!"
24,0,2,bye
24,1,2,"Hey girl, Could you give us some feedbacks regarding your experience? There will be 5 questions. "
24,0,2,Yes
24,1,2,"Hey girl, Are you satisfied with the answers to your questions?"
24,0,2,satisfy
24,1,2,"Hey girl, Are you satisfied with how the chatbot interacted with you?"
24,0,2,interaction
24,0,2,To what extent will you prefer the chatbot over Google search for the answers?
24,1,2,"Hey girl, preference"
24,0,2,Will you choose the chatbot to find UofSC info for the future use?
24,1,2,"Hey girl, future"
24,0,2,What's your overall satisfaction of using the chatbot to find the school information?
24,1,2,"Hey girl, overall"
24,0,2,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
24,1,2,"Hey girl, Are you currently a student studying less than 2 years at UofSC?"
24,0,2,answer
24,1,2,"Hey girl, What's your gender?"
24,0,2,gender
24,1,2,"Hey girl, What's your age?"
24,0,2,age
24,1,2,"Hey girl, Are you married?"
24,0,2,marriage
24,0,2,What is your current completed education level?
24,1,2,"Hey girl, education"
24,0,2,Thanks for your participation and feedbacks. This is all about the experiment.
25,1,2,"Hey girl, Hi"
25,0,2,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
25,1,2,"Hey girl, where can i apply?"
25,0,2,Please refer to the webpage: https://sc.edu/apply/index.php 
25,0,2,Did you get the answer?
25,1,2,"Hey girl, helpful"
25,0,2,"Thanks,  carry on!"
25,1,2,"Hey girl, what is the cost of housing on campus?"
25,0,2,Typical student apartment price in Columbia range from 500-1500 USD. A room can be found at 350-600 USD.
25,1,2,"Hey girl, What is there to eat on campus?"
25,0,2,"Please check the campus buildings and facilities at https://sc.edu/about/offices_and_divisions/student_affairs/our_facilities/index.php. Also,  there is an interactive campus maps: https://www.sc.edu/visit/map/ "
25,0,2,Did you get the answer?
25,1,2,"Hey girl, helpful"
25,0,2,"Thanks,  carry on!"
25,1,2,"Hey girl, when is the application deadline?"
25,0,2,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
25,0,2,what is the cost of the meal plan?
25,1,2,"Hey girl, The are different kinds of meal plans for students and faculties. More about the meal plan,  please refer to the webpage: "
25,0,2,https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php
25,1,2,"Hey girl, Did you get the answer?"
25,0,2,helpful
25,0,2,"Thanks,  carry on!"
25,1,2,"Hey girl, Where can i track my application status?"
25,0,2,You need to go to check the application portal or contact to the admission office. The application portal: https://applyweb.collegenet.com/account/new/create?origin=https://www.applyweb.com/cgi-bin/applymenu?instcode=uscgrad or https://apply.sc.edu/register/freshman 
25,1,2,"Hey girl, Did you get the answer?"
25,0,2,helpful
25,0,2,"Thanks,  carry on!"
25,1,2,"Hey girl, Where is the campus?"
25,0,2,"Please check the campus buildings and facilities at https://sc.edu/about/offices_and_divisions/student_affairs/our_facilities/index.php. Also,  there is an interactive campus maps: https://www.sc.edu/visit/map/ "
25,1,2,"Hey girl, Did you get the answer?"
25,0,2,helpful
25,1,2,"Hey girl, Thanks,  carry on!"
25,0,2,What is the application fee?
25,1,2,"Hey girl, The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more."
25,0,2,Did you get the answer?
25,1,2,"Hey girl, helpful"
25,0,2,"Thanks,  carry on!"
25,1,2,"Hey girl, bye"
